column_name,column_type,column_description,sample_value,ref_key
productname,TEXT,,"[""Chai"", ""Chef Anton's Cajun Seasoning"", ""Chef Anton's Gumbo Mix""]",
productid,NUMBER,,"[1, 4, 5]",
discontinued,NUMBER,,"[1, 0]",
unitprice,FLOAT,,"[18.0, 22.0, 21.3500004]",
reorderlevel,NUMBER,,"[10, 0, 25]",
unitsinstock,NUMBER,,"[39, 53, 0]",
unitsonorder,NUMBER,,[0],
supplierid,NUMBER,,"[8, 2, 3]",
quantityperunit,TEXT,,"[""10 boxes x 30 bags"", ""48 - 6 oz jars"", ""36 boxes""]",
categoryid,NUMBER,,"[1, 2, 6]",
