original_column_name,column_name,column_description,data_format,value_description
signalref,,Full name: 'Signal Registry Reference'. Explanation: Foreign key referencing the main signal. Data type: CHAR(36). Example: 'SIG-STU-5432'.,character,
sourceradeg,,"Full name: 'Right Ascension (°)'. Explanation: RA of the source in degrees (0 to 360). Data type: DECIMAL(7,4). Example: '123.4567'.",numeric,
sourcedecdeg,,"Full name: 'Declination (°)'. Explanation: Declination of the source in degrees (-90 to +90). Data type: DECIMAL(7,4). Example: '-20.4567'.",numeric,
sourcedistly,,"Full name: 'Distance (ly)'. Explanation: Approximate distance to the source in light-years. Data type: NUMERIC(10,2). Example: '26000.45'.",numeric,
gallong,,"Full name: 'Galactic Longitude (°)'. Explanation: Galactic longitude of the source. Data type: DECIMAL(6,2). Example: '12.34'.",numeric,
gallat,,"Full name: 'Galactic Latitude (°)'. Explanation: Galactic latitude of the source. Data type: DECIMAL(6,2). Example: '-5.67'.",numeric,
celestobj,,"Full name: 'Celestial Object'. Explanation: Broad classification of the object. Data type: VARCHAR(75). Possible categories: Galaxy, Planet, Star, Unknown.",character varying,
objtype,,"Full name: 'Object Subtype'. Explanation: More specific object type. Data type: VARCHAR(50). Possible categories: Dwarf, Giant, Main Sequence, Unknown.",character varying,
objmag,,"Full name: 'Apparent Magnitude'. Explanation: Brightness of the object as seen from Earth. Data type: NUMERIC(5,2). Example: '7.35'.",numeric,
objtempk,,Full name: 'Object Temperature (K)'. Explanation: Approximate surface temperature in Kelvin. Data type: INTEGER. Example: '5800'.,integer,
objmasssol,,"Full name: 'Object Mass (solar)'. Explanation: Mass relative to the Sun. Data type: DECIMAL(6,3). Example: '1.005'.",numeric,
objagegyr,,"Full name: 'Object Age (Gyr)'. Explanation: Estimated age in billions of years. Data type: DECIMAL(6,3). Example: '4.500'.",numeric,
objmetal,,"Full name: 'Metallicity'. Explanation: Ratio of elements heavier than helium in the object. Data type: NUMERIC(5,3). Example: '0.012'.",numeric,
objpropmotion,,"Full name: 'Proper Motion (mas/yr)'. Explanation: Apparent motion across the sky in milliarcseconds/year. Data type: DECIMAL(7,2). Example: '55.12'.",numeric,
objradvel,,"Full name: 'Radial Velocity (km/s)'. Explanation: Speed at which the object is moving toward/away from us. Data type: DECIMAL(7,2). Example: '-23.45'.",numeric,
