column_name,column_type,column_description,sample_value,ref_key
ehail_fee,FLOAT,,[],
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use.,[0.5],
dropoff_datetime,NUMBER,The date and time when the meter was disengaged.,"[1388059481000000, 1387737623000000, 1386021579000000]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges","[0.0, 1.0]",
tip_amount,FLOAT,Tip amount – This field is automatically populated for credit card tips. Cash tips are not included.,"[4.0, 1.0, 0.0]",
dropoff_latitude,FLOAT,Latitude where the meter was timed off.,"[40.75471878051758, 40.71205520629883, 40.722434997558594]",
pickup_datetime,NUMBER,The date and time when the meter was engaged.,"[1388058260000000, 1387736770000000, 1386020430000000]",
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value,[2],
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips,[20.5],
time_between_service,NUMBER,,[],
pickup_longitude,FLOAT,Longitude where the meter was engaged.,"[-73.88536071777344, -73.95791625976562, -73.96296691894531]",
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,"[16.0, 19.0]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
payment_type,NUMBER,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[1, 2]",
distance_between_service,FLOAT,,[],
dropoff_longitude,FLOAT,Longitude where the meter was timed off,"[-73.9438705444336, -73.96617126464844, -73.9865951538086]",
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""1"", ""2""]",
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka “store and forward,” because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","[""N""]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter,"[3.5, 4.74, 5.38]",
tolls_amount,FLOAT,Total amount of all tolls paid in trip,[0.0],
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
trip_type,NUMBER,A code indicating whether the trip was a street-hail or a dispatch that is automatically assigned based on the metered rate in use but can be altered by the driver. 1= Street-hail 2= Dispatch,[],
pickup_latitude,FLOAT,Latitude where the meter was engaged.,"[40.74585723876953, 40.74412155151367, 40.717315673828125]",
