column_name,column_type,column_description,sample_value,ref_key
alt,NUMBER,,"[7, 13, 228]",
circuit_id,NUMBER,,"[3, 6, 7]",
name,TEXT,,"[""Bahrain International Circuit"", ""Circuit de Monaco"", ""Circuit Gilles Villeneuve""]",
lat,FLOAT,,"[26.0325, 43.7347, 45.5]",
country,TEXT,,"[""Bahrain"", ""Monaco"", ""Canada""]",
last_race_year,NUMBER,,"[2024, 2008, 2019]",
circuit_ref,TEXT,,"[""bahrain"", ""monaco"", ""villeneuve""]",
location,TEXT,,"[""Sakhir"", ""Monte-Carlo"", ""Montreal""]",
url,TEXT,,"[""http://en.wikipedia.org/wiki/Bahrain_International_Circuit"", ""http://en.wikipedia.org/wiki/Circuit_de_Monaco"", ""http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve""]",
number_of_races,NUMBER,,"[21, 70, 43]",
lng,FLOAT,,"[50.5106, 7.42056, -73.5228]",
