column_name,column_type,column_description,sample_value,ref_key
quali_date,TEXT,,"[""""]",
max_points,NUMBER,,[10],
fp1_time,TEXT,,"[""""]",
year,NUMBER,,[2009],
circuit_id,NUMBER,,"[1, 2, 17]",
sprint_date,TEXT,,"[""""]",
fp1_date,TEXT,,"[""""]",
date,TEXT,,"[""2009-03-29"", ""2009-04-05"", ""2009-04-19""]",
fp3_date,TEXT,,"[""""]",
race_id,NUMBER,,"[1, 2, 3]",
fp2_time,TEXT,,"[""""]",
round,NUMBER,,"[1, 2, 3]",
name,TEXT,,"[""Australian Grand Prix"", ""Malaysian Grand Prix"", ""Chinese Grand Prix""]",
time,TEXT,,"[""06:00:00"", ""09:00:00"", ""07:00:00""]",
short_name,TEXT,,"[""Australia"", ""Malaysia"", ""China""]",
sprint_time,TEXT,,"[""""]",
has_sprint,NUMBER,,[0],
fp3_time,TEXT,,"[""""]",
is_pit_data_available,NUMBER,,[0],
url,TEXT,,"[""http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix"", ""http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix"", ""http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix""]",
fp2_date,TEXT,,"[""""]",
quali_time,TEXT,,"[""""]",
