original_column_name,column_name,column_description,data_format,value_description
usage_id,,BIGSERIAL. Unique identifier for each usage record. PK.,bigint,
env_link,,TEXT. Reference to the environmental reading linked to usage. FK to EnvironmentalReadingsCore.monitor_code.,text,
rotate_sched,,"TEXT. Schedule for rotating artifacts or exhibits. Possible values: Active, Permanent, Resting.",text,
displayMonths,,BIGINT. Number of months the artifact or exhibit is displayed. Example: 1.,bigint,
restMonths,,BIGINT. Number of months the artifact or exhibit is in rest or storage. Example: 22.0.,bigint,
dispReqs,,"TEXT. Requirements for displaying the artifact or exhibit. Possible values: Custom, Special, Standard.",text,
storeReqs,,"TEXT. Requirements for storing the artifact or exhibit. Possible values: Custom, Special, Standard.",text,
handleReqs,,"TEXT. Requirements for handling the artifact or exhibit. Possible values: Custom, Special, Standard.",text,
transportReqs,,"TEXT. Transportation requirements for the artifact or exhibit. Possible values: Custom, Special, Standard.",text,
packReqs,,"TEXT. Packaging requirements for the artifact or exhibit. Possible values: Custom, Special, Standard.",text,
resAccess,,"TEXT. Restrictions on access to the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
publicDisp,,"TEXT. Public display status of the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
loanFreq,,"TEXT. Frequency of loans for the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
handleFreq,,"TEXT. Frequency of handling the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
docuFreq,,"TEXT. Frequency of documentation updates for the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
monitorFreq,,"TEXT. Frequency of monitoring for the artifact or exhibit. Possible values: Daily, Monthly, Weekly.",text,
assessFreq,,"TEXT. Frequency of condition assessments for the artifact or exhibit. Possible values: Annually, Monthly, Quarterly.",text,
conserveFreq,,"TEXT. Frequency of conservation treatments for the artifact or exhibit. Possible values: Frequent, Occasional, Rare.",text,
maintFreq,,"TEXT. Frequency of maintenance activities for the artifact or exhibit. Possible values: Monthly, Quarterly, Weekly.",text,
inspectFreq,,"TEXT. Frequency of inspections for the artifact or exhibit. Possible values: Daily, Monthly, Weekly.",text,
calibFreq,,"TEXT. Frequency of calibration for monitoring equipment. Possible values: Annually, Monthly, Quarterly.",text,
certStatus,,"TEXT. Certification status for the artifact or exhibit. Possible values: Current, Expired, Pending.",text,
complianceStatus,,"TEXT. Compliance status for regulations or standards. Possible values: Compliant, Non-compliant, Partial.",text,
auditStatus,,"TEXT. Audit status for the artifact or exhibit. Possible values: Failed, Passed, Pending.",text,
qualityStatus,,"TEXT. Quality status for the artifact or exhibit. Possible values: Failed, Passed, Review.",text,
