original_column_name,column_name,column_description,data_format,value_description
profileTrace,,BIGINT. Unique data-profile identifier. PK.,bigint,
Flow_Sign,,TEXT. Associated data-flow identifier for this profile. FK to DataFlow.,text,
riskJoin,,BIGINT. Linked risk-management identifier. FK to RiskManagement.,bigint,
Record_Registry,,TEXT. Record registry reference string.,text,
DATATYPE,,"TEXT. Primary data-type description. Possible values: Commercial, Financial, Industrial, Medical, Personal.",text,
dataSense,,"TEXT. Data-sensitivity description. Possible values: Critical, High, Low, Medium.",text,
vol_gb,,REAL. Volume of data in gigabytes. Example: 1093.6. Example: 1093.6.,real,
REC_TALLY,,BIGINT. Total number of data records. Example: 2629296. Example: 2629296.,bigint,
subjectTally,,BIGINT. Count of data subjects represented. Example: 754585. Example: 754585.,bigint,
ret_days,,BIGINT. Data-retention period in days. Example: 2208. Example: 2208.,bigint,
FormatType,,"TEXT. Data-format type (e.g., CSV, Parquet). Possible values: Mixed, Structured, Unstructured. Possible values: Mixed, Structured, Unstructured.",text,
qlty_score,,REAL. Data quality score. Example: 52.45. Example: 52.45.,real,
Int_check,,"TEXT. Data-integrity check result. **NULL means integrity check not performed.**. Possible values: Failed, Partial, Passed. Possible values: Failed, Partial, Passed.",text,
CSUMVERIFY,,"TEXT. Checksum-verification status. Possible values: Failed, Pending, Success. Possible values: Failed, Pending, Success.",text,
srcValState,,"TEXT. Source-validation state. **NULL means source validation not performed.**. Possible values: Failed, Pending, Verified. Possible values: Failed, Pending, Verified.",text,
DEST_VAL_state,,"TEXT. Destination-validation state. Possible values: Failed, Pending, Verified. Possible values: Failed, Pending, Verified.",text,
