column_name,column_type,column_description,sample_value,ref_key
assays,TEXT,,[],
locus,TEXT,,"[""8q21.13""]",
aliquot_id,TEXT,,"[""1c6665fd-d028-11ea-b1fd-0aad30af8a83"", ""1c664184-d028-11ea-b1fd-0aad30af8a83"", ""1c66df38-d028-11ea-b1fd-0aad30af8a83""]",
organism,TEXT,,"[""Homo sapiens""]",
authority_gene_id,TEXT,,"[""25858"", ""30939"", ""18206""]",
gene_description,TEXT,,"[""zinc finger AN1-type containing 1"", ""zinc finger homeobox 4"", ""cysteine rich secretory protein LCCL domain containing 1""]",
sample_id,TEXT,,"[""1c64e06a-d028-11ea-b1fd-0aad30af8a83"", ""1c64b2fa-d028-11ea-b1fd-0aad30af8a83"", ""1c656160-d028-11ea-b1fd-0aad30af8a83""]",
authority,TEXT,,"[""HGNC""]",
aliquot_submitter_id,TEXT,,"[""CPT0202740003"", ""CPT0112720003"", ""CPT0146400003""]",
chromosome,TEXT,,"[""8""]",
aliquot_run_metadata_id,TEXT,,"[""424ba5db-d0fd-11ea-b1fd-0aad30af8a83"", ""424bd90c-d0fd-11ea-b1fd-0aad30af8a83"", ""424ba311-d0fd-11ea-b1fd-0aad30af8a83""]",
gene_symbol,TEXT,,"[""ZFAND1"", ""ZFHX4"", ""CRISPLD1""]",
uniprotkb_id,TEXT,,"[""Q8TCF1"", ""Q86UP3"", ""Q9H336""]",
case_id,TEXT,,"[""1c63f908-d028-11ea-b1fd-0aad30af8a83"", ""1c63e857-d028-11ea-b1fd-0aad30af8a83"", ""1c64363e-d028-11ea-b1fd-0aad30af8a83""]",
protein_abundance_log2ratio,FLOAT,,"[0.1797, -0.5651, 0.8589]",
gene_id,TEXT,,"[""fb56a0b7-b814-11e8-907f-0a2705229b82"", ""247a0d9d-b815-11e8-907f-0a2705229b82"", ""f7bd5c28-b814-11e8-907f-0a2705229b82""]",
NCBI_gene_id,TEXT,,"[""79752"", ""79776"", ""83690""]",
uniprotkb_ids,TEXT,,"[""E5RFU1;E5RGE5;E5RI74;E5RIS3;E5RJ74;E5RK75;Q8TCF1"", ""E7EVZ1;Q86UP3"", ""B7Z8V9;E5RJS4;Q9H336""]",
study_name,TEXT,,"[""CPTAC LSCC Discovery Study - Proteome""]",
proteins,TEXT,,"[""E5RFU1;E5RGE5;E5RI74;E5RIS3;E5RJ74;E5RK75;NP_001164267.1;NP_001164268.1;NP_078975.2;Q8TCF1;Q8TCF1-2;Q8TCF1-3;Q8TCF1-4"", ""E7EVZ1;NP_078997.4;Q86UP3;Q86UP3-2;Q86UP3-3;Q86UP3-4;Q86UP3-5;XP_011515894.1;XP_011515895.1;XP_011515896.1;XP_011515897.1;XP_011515898.1;XP_011515899.1;XP_016869334.1"", ""B7Z8V9;E5RJS4;NP_001273706.1;NP_001273707.1;NP_113649.1;Q9H336;Q9H336-2""]",
