column_name,column_type,column_description,sample_value,ref_key
long_definition,TEXT,Extended statement of the exact meaning of a series.,"[""Exports of goods, services and income is the sum of goods (merchandise) exports, exports of (nonfactor) services and primary income (factor) receipts. Data are in current U.S. dollars."", ""Primary income on foreign direct investment covers payments of direct investment income (debit side), which consist of income on equity (dividends, branch profits, and reinvested earnings) and income on the intercompany debt (interest). Data are in current U.S. dollars."", ""Portfolio equity includes net inflows from equity securities other than those recorded as direct investment and including shares, stocks, depository receipts (American or global), and direct purchases of shares in local stock markets by foreign investors. Data are in current U.S. dollars.""]",
limitations_and_exceptions,TEXT,A limiting rule or circumstance that applies to usage of the series such as the scope of the survey collecting the data or missing years and countries.  It should also note when data are imputed or estimated,[],
related_source_links,TEXT,Internet address of related source page tool or knowledge base.,[],
aggregation_method,TEXT,Aggregation methods are types of calculations used to group attribute values into a metric for each dimension value. For example for each region one may retrieve the total value of country entries (the sum of the series value for countries belonging to the region).,"[""Gap-filled total"", ""Sum""]",
source,TEXT,A place person or organization from which the series comes or can be obtained.,"[""International Monetary Fund, Balance of Payments Statistics Yearbook."", ""International Monetary Fund, Balance of Payments Statistics Yearbook. Data starting from 2005 are based the sixth edition of the IMF's Balance of Payments Manual (BPM6)."", ""World Bank, International Debt Statistics.""]",
base_period,TEXT,Base period is the period of time for which data is used as the base of an index number or other ratio have been collected. This period is frequently one of a year but it may be as short as one day or as long as the average of a group of years.,[],
other_notes,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
statistical_concept_and_methodology,TEXT,The abstract idea general statistical notions or a system of methods used to generate the series.,[],
related_indicators,TEXT,In general indicator that are of interest and related to the specific series.,[],
other_web_links,TEXT,Internet addresses of related pages tools or knowledge bases.,[],
topic,TEXT,The matter dealt with in the context discourse or subject related to the series.,"[""Economic Policy & Debt: Balance of payments: Current account: Goods, services & income"", ""Economic Policy & Debt: Balance of payments: Capital & financial account"", ""Economic Policy & Debt: External debt: Amortization""]",
short_definition,TEXT,Short statement of the exact meaning of a series.,"[""Exports of goods, services and primary income is the sum of goods (merchandise) exports, exports of (nonfactor) services and income (factor) receipts. Data are in current U.S. dollars."", ""Primary income on foreign direct investment covers payments of direct investment income (debit side), which consist of income on equity (dividends, branch profits, and reinvested earnings) and income on the intercompany debt (interest). Data are in current U.S. dollars."", ""Portfolio equity includes net inflows from equity securities other than those recorded as direct investment and including shares, stocks, depository receipts (American or global), and direct purchases of shares in local stock markets by foreign investors. Data are in current U.S. dollars.""]",
notes_from_original_source,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
periodicity,TEXT,Applies to series recurring at regular intervals. Most of the time this term denotes that interval of recurrence.,"[""Annual""]",
license_type,TEXT,Explains the rights conferred and restrictions imposed by the owner to the users of a series,[],
general_comments,TEXT,Other notes regarding the series which do not appear in Development relevance or Limitations or exceptions,"[""Note: Data starting from 2005 are based the sixth edition of the IMF's Balance of Payments Manual (BPM6).""]",
unit_of_measure,TEXT,A quantity used as a standard of measurement. Example: Units of time are second minute hour day week month year and decade.,[],
series_code,TEXT,A number or a sequence of related statistical units arranged or occurring in temporal spatial or other order or succession. WDI carries mostly time series.,"[""BX.GSR.TOTL.CD"", ""BX.KLT.DREM.CD.DT"", ""BX.PEF.TOTL.CD.DT""]",
development_relevance,TEXT,The relevance of a series refers to how the indicator’s data may be used to monitor particular aspects of development goals and programs for example the Sustainable Development Goals. The indicator may conclusively measure progress towards a particular objective or may act as a proxy or interpretation of a development aim.,[],
indicator_name,TEXT,Given name of a series.,"[""Exports of goods, services and primary income (current US$)"", ""Primary income on FDI (current US$)"", ""Portfolio investment, equity (DRS, current US$)""]",
