column_name,column_type,column_description,sample_value,ref_key
related_indicators,TEXT,In general indicator that are of interest and related to the specific series.,[],
base_period,NUMBER,Base period is the period of time for which data is used as the base of an index number or other ratio have been collected. This period is frequently one of a year but it may be as short as one day or as long as the average of a group of years.,[],
other_notes,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
series_code,TEXT,A number or a sequence of related statistical units arranged or occurring in temporal spatial or other order or succession. WDI carries mostly time series.,"[""HD.HCI.OVRL"", ""HD.HCI.OVRL.LB.FE"", ""HD.HCI.OVRL.LB.MA""]",
aggregation_method,TEXT,Aggregation methods are types of calculations used to group attribute values into a metric for each dimension value. For example for each region one may retrieve the total value of country entries (the sum of the series value for countries belonging to the region).,"[""Weighted Average""]",
unit_of_measure,TEXT,A quantity used as a standard of measurement. Example: Units of time are second minute hour day week month year and decade.,[],
periodicity,TEXT,Applies to series recurring at regular intervals. Most of the time this term denotes that interval of recurrence.,"[""Annual""]",
general_comments,TEXT,Other notes regarding the series which do not appear in Development relevance or Limitations or exceptions,[],
topic,TEXT,The matter dealt with in the context discourse or subject related to the series.,"[""Public Sector: Policy & institutions"", ""Background: Economy""]",
short_definition,TEXT,Short statement of the exact meaning of a series.,[],
long_definition,TEXT,Extended statement of the exact meaning of a series.,"[""The HCI calculates the contributions of health and education to worker productivity. The final index score ranges from zero to one and measures the productivity as a future worker of child born today relative to the benchmark of full health and complete education."", ""The HCI lower bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the lower bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.""]",
source,TEXT,A place person or organization from which the series comes or can be obtained.,"[""World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498"", ""World Bank national accounts data, and OECD National Accounts data files.""]",
indicator_name,TEXT,Given name of a series.,"[""Human capital index (HCI) (scale 0-1)"", ""Human capital index (HCI), female, lower bound (scale 0-1)"", ""Human capital index (HCI), male, lower bound (scale 0-1)""]",
limitations_and_exceptions,TEXT,A limiting rule or circumstance that applies to usage of the series such as the scope of the survey collecting the data or missing years and countries.  It should also note when data are imputed or estimated,[],
notes_from_original_source,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
development_relevance,TEXT,The relevance of a series refers to how the indicator’s data may be used to monitor particular aspects of development goals and programs for example the Sustainable Development Goals. The indicator may conclusively measure progress towards a particular objective or may act as a proxy or interpretation of a development aim.,[],
related_source_links,TEXT,Internet address of related source page tool or knowledge base.,[],
statistical_concept_and_methodology,TEXT,The abstract idea general statistical notions or a system of methods used to generate the series.,"[""The World Bank uses Atlas method GNI per capita in U.S. dollars to classify countries for analytical purposes and to determine borrowing eligibility. For more information, see the metadata for Atlas method GNI in current U.S. dollars (NY.GNP.ATLS.CD) and total population (SP.POP.TOTL).""]",
license_type,TEXT,Explains the rights conferred and restrictions imposed by the owner to the users of a series,"[""CC BY-4.0""]",
other_web_links,TEXT,Internet addresses of related pages tools or knowledge bases.,[],
