column_name,column_type,column_description,sample_value,ref_key
aliquot_barcode,TEXT,"Original TCGA aliquot barcode, eg TCGA-12-1089-01A-01D-0517-01","[""TCGA-W5-AA2U-01A-21-A45N-20"", ""TCGA-FA-A7Q1-01A-21-A45K-20"", ""TCGA-FF-8042-01A-21-A45K-20""]",
phospho,TEXT,"If the antibody targets a phosphorylated protein, this field will contain that information, eg pS473  --  otherwise this field will be null",[],
protein_base_name,TEXT,"Protein name e.g. AR, MAPK","[""AR""]",
gene_name,TEXT,"Gene name e.g. eg TTN, DDR1, etc","[""AR""]",
sample_barcode,TEXT,"Original TCGA sample barcode, eg TCGA-12-1089-01A  --  note that one sample may have multiple aliquots and therefore multiple sets of CN segmentations; so be sure to use GROUP BY appropriately in your queries","[""TCGA-W5-AA2U-01A"", ""TCGA-FA-A7Q1-01A"", ""TCGA-FF-8042-01A""]",
protein_expression,FLOAT,Expression level of protein as measured by reverse-phase protein arrays. https://bioinformatics.mdanderson.org/public-software/tcpa/,"[-0.205618065, -0.225150876, 0.1546948165]",
case_barcode,TEXT,"Original TCGA case barcode, eg TCGA-12-1089  --  note that each case typically has a primary-tumor sample and a matched-normal (blood or adjacent tissue) sample; please refer to the TCGA Biospecimen table for more details","[""TCGA-W5-AA2U"", ""TCGA-FA-A7Q1"", ""TCGA-FF-8042""]",
protein_name,TEXT,"Protein symbol with phosphorylation status, eg ACC_pS79","[""AR""]",
antibody_source,TEXT,"Animal of origin for the antibody M (Mouse), R (Rabbit), G (Goat)","[""R""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-CHOL"", ""TCGA-DLBC""]",
validation_status,TEXT,"Validation status of antibody by correlation of RPPA data with Western blot: V, E, C. For more information: https://bioinformatics.mdanderson.org/public-software/mclp/","[""V""]",
