column_name,column_type,column_description,sample_value,ref_key
LATITUDE,FLOAT,Latitude of the insured property.,"[30.0, 30.2, 22.1]",
ICC_COVERAGE,NUMBER,"Amount of Increased Cost of Compliance (ICC) coverage for building in whole dollars. ICC coverage is the coverage for expenses that a property owner must incur, above and beyond the cost to repair the physical damage the building actually sustained from a flooding event, to comply with mitigation requirements of state or local floodplain management ordinances or laws.",[30000.0],
REPLACEMENT_COST_BASIS,TEXT,This indicates whether the building claim was settled on a replacement cost basis.,"[""Actual Cash Value Basis"", ""Replacement Cost Basis""]",
ORIGINAL_FLOOD_POLICY_DATE,DATE,Original date of the flood policy.,"[""2010-05-30"", ""1985-09-22"", ""2014-10-17""]",
DISASTER_ASSISTANCE_COVERAGE_REQUIRED,TEXT,Federal agency that has required the purchase of flood insurance as a requirement for disaster assistance.,"[""Not Required""]",
ELEVATION_DIFFERENCE,NUMBER,"Difference between the elevation of the lowest floor used for rating, or the flood-proofed elevation, and the base flood elevation (BFE), or base flood depth, as appropriate.",[],
EVENT_DESIGNATION_NUMBER,TEXT,"The Event Designation Number (EDN) is a unique identifier established for a catastrophe flood event. EDN has replaced FICO as the new event tracking designation. Prior to June 2020 flood events were assigned FICO number designations; after June 2020, flood events are assigned EDN number designations.",[],
FLOOD_TYPE,TEXT,Description of the characteristics of the flood.,"[""Velocity Flow""]",
COMMUNITY_RATING_SYSTEM_CLASS,TEXT,Community Rating System (CRS) Classification Credit Percentage used to rate the policy. The insurance premium credit is based on whether a property is in or out of the Special Flood Hazard Area (SFHA) as shown on the community's Flood Insurance Rate Map.,[],
PROPERTY_INDICATORS,ARRAY,Array of characteristics of the insured property.,"[""[\n  \""Primary Residence of the Insured\""\n]"", ""[\n  \""Post-FIRM Construction\"",\n  \""Primary Residence of the Insured\""\n]"", ""[]""]",
NFIP_COMMUNITY_NUMBER_CURRENT,TEXT,6-digit designation identifying the current NFIP community. The first two numbers are the state code. The next four are the FEMA-assigned community number.,"[""220221"", ""480483""]",
AMOUNT_PAID_ON_BUILDING_CLAIM,FLOAT,"Dollar amount paid on the building claim. In some instances, a negative amount may appear which occurs when a check issued to a policy holder is not cashed and has to be re-issued.","[40000.0, 28431.67, 126788.4]",
CENSUS_TRACT_ID,TEXT,"Cybersyn's unique identifier for a census tract, joinable to GEOGRAPHY_INDEX.","[""geoId/22113950600"", ""geoId/22051021700"", ""geoId/48339691301""]",
LONGITUDE,FLOAT,Longitude of the insured property.,"[-92.2, -90.2, -95.5]",
FLOOD_EVENT,TEXT,Name given to a flooding catastrophe.,"[""Mid-summer severe storms"", ""Flooding"", ""Hurricane Harvey""]",
BUILDING_DAMAGE_AMOUNT,FLOAT,Actual cash value amount of damage to a main property in whole dollars.,"[64878.0, 28932.0, 119973.0]",
CENSUS_BLOCK_GROUP_ID,TEXT,"Cybersyn's unique identifier for a census block group, joinable to GEOGRAPHY_INDEX.",[],
FLOOD_WATER_DEPTH,NUMBER,Depth of flood water in inches. There are instances where measurements were provided in feet.,"[1, 0]",
AMOUNT_PAID_ON_CONTENTS_CLAIM,FLOAT,"Dollar amount paid on the contents claim. In some instances, a negative amount may appear, which occurs when a check issued to a policy holder is not cashed and has to be re-issued.","[10000.0, 4835.5, 16563.41]",
FICO_NUMBER,NUMBER,Number assigned by the Flood Insurance Claims Office (FICO) at the time of a significant flooding event to uniquely identify each affected state.,"[679.0, 582.0, 682.0]",
BUILDING_REPLACEMENT_COST,NUMBER,"Estimated cost in whole dollars to replace the building as reported by the insurer. Replacement cost is not market value, and it does not include the cost of the land or contents. It is strictly the estimated cost to reconstruct the building.","[237850.0, 0.0, 488537.0]",
NUMBER_OF_FLOORS,TEXT,Number of floors in the insured building.,"[""1 Floor"", ""2 Floors""]",
