column_name,column_type,column_description,sample_value,ref_key
STATE_GEO_ID,TEXT,"Cybersyn's unique identifier for a state, joinable to GEOGRAPHY_INDEX.","[""geoId/27"", ""geoId/39"", ""geoId/29""]",
DECLARED_PROGRAMS_DETAILED,ARRAY,Array of programs that were declared for the disaster to provide assistance.,"[""[\n  \""Direct Federal Assistance\"",\n  \""Hazard Mitigation\"",\n  \""Public Assistance\"",\n  \""Debris Removal\"",\n  \""Protective Measures\"",\n  \""Roads & Bridges\"",\n  \""Water Control Facilities\"",\n  \""Public Buildings\"",\n  \""Public Utilities\"",\n  \""Recreational or Other\"",\n  \""Public Utilities\"",\n  \""Protective Measures\"",\n  \""Direct Federal Assistance\"",\n  \""Recreational or Other\"",\n  \""Water Control Facilities\"",\n  \""Debris Removal\"",\n  \""Public Buildings\"",\n  \""Public Assistance\"",\n  \""Hazard Mitigation\"",\n  \""Roads & Bridges\""\n]"", ""[\n  \""Direct Federal Assistance\"",\n  \""Hazard Mitigation\"",\n  \""Public Assistance\"",\n  \""Debris Removal\"",\n  \""Protective Measures\"",\n  \""Roads & Bridges\"",\n  \""Water Control Facilities\"",\n  \""Public Buildings\"",\n  \""Public Utilities\"",\n  \""Recreational or Other\"",\n  \""Water Control Facilities\"",\n  \""Hazard Mitigation\"",\n  \""Direct Federal Assistance\"",\n  \""Recreational or Other\"",\n  \""Debris Removal\"",\n  \""Roads & Bridges\"",\n  \""Public Assistance\"",\n  \""Public Utilities\"",\n  \""Public Buildings\"",\n  \""Protective Measures\""\n]"", ""[\n  \""Hazard Mitigation\"",\n  \""Public Assistance\"",\n  \""Debris Removal\"",\n  \""Protective Measures\"",\n  \""Roads & Bridges\"",\n  \""Water Control Facilities\"",\n  \""Public Buildings\"",\n  \""Public Utilities\"",\n  \""Recreational or Other\"",\n  \""Recreational or Other\"",\n  \""Hazard Mitigation\"",\n  \""Protective Measures\"",\n  \""Roads & Bridges\"",\n  \""Public Buildings\"",\n  \""Debris Removal\"",\n  \""Public Utilities\"",\n  \""Water Control Facilities\"",\n  \""Public Assistance\""\n]""]",
FEMA_REGION_ID,NUMBER,The FEMA Region number.,"[5, 7, 8]",
DESIGNATED_DATE,DATE,The date a disaster was officially designated.,"[""2011-05-10"", ""2011-07-13"", ""2008-03-19""]",
DISASTER_DECLARATION_RECORD_ID,TEXT,Unique record identifier from FEMA for a disaster and an associated impacted geography.,"[""f8c10df3-f85a-4a84-be40-6b71a1c64d7b"", ""0ed6b332-f7e0-4cec-ab06-47fb1936d618"", ""bc9c3598-89bb-43b8-8e1e-46e9327f4357""]",
FEMA_PLACE_CODE,TEXT,A unique code system FEMA uses internally to recognize locations that takes the numbers '99' + the 3-digit county FIPS code. There are some declared locations that dont have recognized FIPS county codes in which case a unique identifier is assigned.,"[""99139"", ""99027"", ""99059""]",
ENTRY_DATE,DATE,The date the disaster areas were first entered into the NEMIS system.,"[""2011-05-10"", ""2011-07-13"", ""2008-03-20""]",
DISASTER_ID,TEXT,Sequentially FEMA-assigned number used to designate an event or incident declared as a disaster.,"[""1982"", ""4002"", ""1749""]",
FEMA_DESIGNATED_AREA,TEXT,The name or phrase describing the geographic area that was included in the declaration,"[""Scott (County)"", ""Clay (County)"", ""Guernsey (County)""]",
TRIBAL_REQUEST,BOOLEAN,"Denotes that a declaration request was submitted directly to the President, independently of a state, by a Tribal Nation.",[false],
CLOSEOUT_DATE,DATE,"The official closeout date of a disaster, after which, one can no longer apply for assistance.","[""2019-09-04"", ""2019-09-03"", ""2015-05-21""]",
COUNTY_GEO_ID,TEXT,"Cybersyn's unique identifier for a county, joinable to GEOGRAPHY_INDEX.","[""geoId/27139"", ""geoId/27027"", ""geoId/39059""]",
UPDATE_DATE,DATE,The date the disaster areas were last updated by NEMIS.,"[""2011-05-10"", ""2011-07-13"", ""2008-03-27""]",
