column_name,column_type,column_description,sample_value,ref_key
NOAA_WEATHER_STATION_NAME,TEXT,Full name of the weather station.,"[""HAYWARD 9.6 E"", ""SELMA 13 WNW"", ""MANY""]",
LATITUDE,FLOAT,Latitude of the land surface weather station (in decimal degrees).,"[46.0296, 32.4567, 31.5769]",
ZIP_NAME,TEXT,Full name of the zip code.,"[""54843"", ""36759"", ""71449""]",
COUNTRY_GEO_ID,TEXT,"Cybersyn's unique identifier for a country, joinable to other datasets.","[""country/USA""]",
WORLD_METEOROLOGICAL_ORGANIZATION_ID,TEXT,"World Meteorological Organization (WMO) number for the land surface weather station, if available.",[],
ZIP_GEO_ID,TEXT,"Cybersyn's unique identifier for a zip code, joinable to other datasets.","[""zip/54843"", ""zip/36759"", ""zip/71449""]",
SOURCE_DATA,ARRAY,Array of sources for data points associated with the land surface weather station.,"[""[\n  \""Community Collaborative Rain, Hail, and Snow (CoCoRaHS)\""\n]"", ""[\n  \""NCEI Reference Network Database (Climate Reference Network and Regional Climate Reference Network)\""\n]"", ""[\n  \""U.S. Cooperative Summary of the Day (NCDC DSI-3200)\"",\n  \""U.S. Cooperative Summary of the Day -- Transmitted via WxCoder3 (NCDC DSI-3207)\""\n]""]",
STATE_GEO_ID,TEXT,"Cybersyn's unique identifier for a state, joinable to other datasets.","[""geoId/55"", ""geoId/01"", ""geoId/22""]",
ELEVATION,FLOAT,Elevation of the land surface weather station (in meters).,"[424.0, 58.8, 77.7]",
NOAA_WEATHER_STATION_ID,TEXT,"Unique identifier for land surface weather stations in the Global Historical Climatology Network daily (GHCNd), comprised of the FIPS country code (first 2 characters), a network code (third character), and the actual station ID (the remaining 8 characters).","[""US1WISR0011"", ""USW00063858"", ""USC00165892""]",
WEATHER_STATION_NETWORK,TEXT,"Source of the station ID, represented by the network code in that ID.","[""Community Collaborative Rain, Hail, and Snow (CoCoRaHS)-Based ID"", ""Weather Bureau Army Navy ID"", ""U.S. Cooperative Network ID""]",
COUNTRY_NAME,TEXT,Full name of the country.,"[""United States""]",
ASSOCIATED_NETWORKS,ARRAY,Array of networks the land surface weather station is part of.,"[""[\n  \""CRN\""\n]""]",
LONGITUDE,FLOAT,Longitude of the land surface weather station (in decimal degrees).,"[-91.2818, -87.2422, -93.4817]",
STATE_NAME,TEXT,Full name of the state.,"[""Wisconsin"", ""Alabama"", ""Louisiana""]",
