column_name,column_type,column_description,sample_value,ref_key
DISASTER_END_DATE,DATE,Date the disaster itself ended.,"[""2024-01-16"", ""2024-01-29"", ""2023-12-27""]",
STATE_OBLIGATED_PUBLIC_ASSISTANCE_CATEGORY_C_TO_G_AMOUNT,FLOAT,"The Public Assistance grant funding available in dollars to the grantee (State), for sub-grantee approved Project Worksheets in categories C through G, or Permanent Work. Category C is Roads and bridges; Category D is Water control facilities; Category E is Public buildings and contents; Category F is Public utilities; Category G is Parks, recreational, and other facilities.",[],
DISASTER_DECLARATION_TYPE,TEXT,"Identifies the disaster declaration as major disaster, fire management, or emergency declaration.","[""Disaster Declaration"", ""Emergency Declaration""]",
DECLARED_PROGRAMS,ARRAY,Major programs declared for all geographies impacted by the disaster.,"[""[\n  \""Hazard Mitigation Program\"",\n  \""Public Assistance Program\""\n]"", ""[\n  \""Public Assistance Program\""\n]"", ""[\n  \""Hazard Mitigation Program\"",\n  \""Individual Assistance Program\"",\n  \""Individuals and Households Program\""\n]""]",
APPROVED_INDIVIDUAL_AND_HOUSEHOLDS_PROGRAM_AMOUNT,FLOAT,The total amount approved for the Individual and Households Program (IHP) in dollars.,[8830355.16],
INDIVIDUAL_ASSISTANCE_UPDATE_DATE,DATE,The date the Individual Assistance (IA) data was updated by NEMIS.,"[""2024-08-31""]",
STATE_OBLIGATED_PUBLIC_ASSISTANCE_CATEGORY_A_B_AMOUNT,FLOAT,"The Public Assistance grant funding available in dollars to the grantee (State), for sub-grantee approved Project Worksheets in categories A and B, or Emergency Work. Category A is Debris removal; Category B is Emergency protective measures.",[998989.19],
DISASTER_DECLARATION_REQUEST_ID,TEXT,Number assigned to the declaration request.,"[""24032"", ""24029"", ""24005""]",
DISASTER_ID,TEXT,Sequentially FEMA-assigned number used to designate an event or incident declared as a disaster.,"[""4774"", ""4775"", ""4760""]",
DISASTER_BEGIN_DATE,DATE,Date the disaster itself began.,"[""2024-01-08"", ""2024-01-05"", ""2023-12-25""]",
APPROVED_INDIVIDUAL_ASSISTANCE_APPLICATIONS,NUMBER,The number of disaster assistance applications that were approved for Individual Assistance (IA).,[5790.0],
DISASTER_TYPE,TEXT,Type of disaster such as fire or flood.,"[""Winter Storm"", ""Severe Storm"", ""Biological""]",
STATE_OBLIGATED_HAZARD_MITIGATION_GRANT_PROGRAM_AMOUNT,FLOAT,"Total amount obligated under the Hazard Mitigation Grant Program in dollars. The total amount obligated represents the amount obligated for Regular Project Costs, Planning Costs, Initiative Project Costs, Recipient Management Costs, Recipient Admin Costs and Subrecipient Admin Costs.","[0.0, 1685290.0]",
STATE_OBLIGATED_PUBLIC_ASSISTANCE_AMOUNT,FLOAT,"The Public Assistance grant funding available in dollars to the grantee (State), for sub-grantee approved Project Worksheets.",[998989.19],
DISASTER_DECLARATION_DATE,DATE,Date the disaster was declared.,"[""2024-04-28"", ""2024-02-15"", ""2020-03-13""]",
PUBLIC_ASSISTANCE_UPDATE_DATE,DATE,The date the Public Assistance (PA) data was updated by NEMIS.,"[""2024-08-31""]",
DISASTER_DECLARATION_NAME,TEXT,Title for the disaster.,"[""Severe Winter Storm"", ""Severe Winter Storms, Straight-Line Winds, Flooding, Landslides, And Mudslides"", ""Severe Winter Storm And Straight-Line Winds""]",
FEMA_DISASTER_DECLARATION_ID,TEXT,"Agency standard method for uniquely identifying Stafford Act declarations, which is a concatenation of declaration type, disaster number and state code","[""DR-4774-KS"", ""DR-4775-WA"", ""DR-4760-ND""]",
APPROVED_HOUSING_ASSISTANCE_AMOUNT,FLOAT,The total amount approved for Housing Assistance (HA) from the Individual and Households Program (IHP) in dollars.,[7477482.29],
APPROVED_OTHER_NEEDS_ASSISTANCE_AMOUNT,FLOAT,The total amount approved for Other Needs Assistance (ONA) from the Individual and Households Program (IHP) in dollars.,[1352872.87],
