original_column_name,column_name,column_description,data_format,value_description
secmonregistry,,"Primary key (VARCHAR(30)) for a security monitoring record (e.g., 'SM-xyz123').",character varying,
securityauditstatus,,"An enum (SecurityAuditStatus_enum) describing the system's last security audit result (Warning, Pass, Fail).",USER-DEFINED,
vulntally,,"A SMALLINT counting discovered vulnerabilities (e.g., 5).",smallint,
inctally,,"A SMALLINT counting security incidents (e.g., 2).",smallint,
securitymeasurecount,,"An INT listing how many security measures are in place (e.g., 8).",smallint,
encryptionstrength,,"An enum (EncryptionStrength_enum) describing encryption (Strong, Military-grade, Standard).",USER-DEFINED,
authenticationmethod,,"An enum (AuthenticationMethod_enum) used for system auth (Basic, 2FA, Multi-factor).",USER-DEFINED,
sessionsecurityscore,,"A NUMERIC(5,2) (0–99.99) measuring session protection (e.g., 78.50).",numeric,
dataprotectionlevel,,"An enum (DataProtectionLevel_enum) reflecting data handling (Maximum, Enhanced, Basic).",USER-DEFINED,
privprotscore,,"A NUMERIC(5,2) rating privacy protections (e.g., 90.75).",numeric,
operationalsecurityscore,,"A NUMERIC(5,2) rating OPSEC (e.g., 70.40).",numeric,
fpprob,,"A NUMERIC(5,4) false-positive probability (0–0.9999) (e.g., 0.0345).",numeric,
alertsev,,"An enum (AlertSev_enum) for alert severity (Low, Medium, High, Critical).",USER-DEFINED,
alertcategory,,"An enum (AlertCategory_enum) describing alert focus (Pattern, Transaction, Behavior, Security).",USER-DEFINED,
alertconfidencescore,,"A NUMERIC(4,2) (0–99.99) for confidence in each alert (e.g., 85.20).",numeric,
riskref,,FK referencing RiskAnalysis(RiskRegistry). Links monitoring data to a risk profile.,character varying,
commref,,FK referencing Communication(CommRegistry) if relevant security logs exist.,character varying,
threat_analysis_metrics,,"JSONB column. A collection of scores related to threat intelligence integration, detection capabilities, anonymity assessment, and analytical pattern matching from security monitoring.
Fields: {""anomaly_detection_score"":""A NUMERIC(5,3) anomaly detection rating (e.g., 423.101)."",""anonymity_level"":""An enum (AnonLevel_enum) describing anonymity (Low, Medium, High)."",""behavioral_analysis_score"":""A NUMERIC(5,2) rating behavior-based threat detection (e.g., 88.25)."",""detection_evasion_score"":""A NUMERIC(5,2) for how well the system evades detection (e.g., 60.15)."",""event_correlation_strength"":""A NUMERIC(5,3) measuring cross-event correlation (e.g., 123.456)."",""ml_confidence_score"":""A NUMERIC(5,3) ML detection confidence (0–999.999) (e.g., 567.842)."",""pattern_matching_score"":""A NUMERIC(4,2) (0–99.99) for pattern-matching adequacy (e.g., 75.30)."",""threat_intelligence_score"":""A NUMERIC(5,2) measuring usage of threat intel (e.g., 85.20)."",""traceability_score"":""A NUMERIC(5,3) (0–999.999) rating how traceable user actions are (e.g., 245.671).""}",jsonb,
