column_name,column_type,column_description,sample_value,ref_key
station_id,TEXT,,"[""1"", ""4"", ""7""]",
station_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xc4\\xb5\\xda\\xc3^zR\\xc0\\x80\\x9c0a4cD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xed\\x0b\\xe8\\x85;{R\\xc0(\\xb8XQ\\x83aD@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xd72\\x19\\x8e\\xe7}R\\xc0\\xd2\\xfb\\xc6\\xd7\\x9eaD@')""]",
borough_name,TEXT,,"[""Queens"", ""Manhattan""]",
structure,TEXT,,"[""Elevated"", ""Subway""]",
division,TEXT,,"[""BMT""]",
complex_id,TEXT,,"[""1"", ""4"", ""613""]",
north_direction_label,TEXT,,"[""Astoria - Ditmars Blvd"", ""Queens"", ""Uptown & Queens""]",
daytime_routes,TEXT,,"[""N W"", ""N W R"", ""N Q R W""]",
station_name,TEXT,,"[""Astoria - Ditmars Blvd"", ""Broadway"", ""Lexington Av/59 St""]",
line,TEXT,,"[""Astoria"", ""Broadway - Brighton""]",
gtfs_stop_id,TEXT,,"[""R01"", ""R05"", ""R11""]",
south_direction_label,TEXT,,"[""Manhattan"", ""Downtown & Brooklyn""]",
station_lon,FLOAT,,"[-73.912034, -73.925508, -73.967258]",
station_lat,FLOAT,,"[40.775036, 40.76182, 40.76266]",
