column_name,column_type,column_description,sample_value,ref_key
RAW_RECORD,TEXT,,[],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-09-17 19:40:35-07:00"", ""2022-12-15 13:29:18-08:00""]",
ID,NUMBER,,"[636, 646, 647]",
GLANCE_VIEWS,NUMBER,,"[5581, 4166, 4131]",
DATE,TIMESTAMP_LTZ,,"[""2021-02-04 00:00:00-08:00"", ""2021-02-05 00:00:00-08:00""]",
GLANCE_VIEWS_LAST_YEAR,FLOAT,,"[0.9961, 0.7322, 0.5999]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-09-16 19:40:35-07:00"", ""2022-12-20 07:43:41-08:00""]",
PERIOD,TEXT,,"[""MONTHLY"", ""DAILY""]",
_REVISION,NUMBER,,"[1, 6]",
ASIN,TEXT,,"[""ASIN_102"", ""ASIN_127"", ""ASIN_17""]",
DISTRIBUTOR_VIEW,TEXT,,"[""Manufacturing""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
PRODUCT_TITLE,TEXT,,"[""TITLE_102"", ""TITLE_127"", ""TITLE_17""]",
GLANCE_VIEWS_PRIOR_PERIOD,FLOAT,,"[0.0308, -0.0348, 0.1676]",
PROGRAM,TEXT,,"[""Amazon Retail""]",
