column_name,column_type,column_description,sample_value,ref_key
CURRENCY,TEXT,,"[""GBP""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2021-11-09 13:57:34-08:00""]",
TARGETING,TEXT,,"[""PRODUCT_15"", ""PRODUCT_27"", ""PRODUCT_81""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2021-11-10 12:13:56-08:00"", ""2021-11-10 12:14:05-08:00"", ""2021-11-10 12:14:12-08:00""]",
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,"[2.831568104, 2.072216154, 1.741410605]",
AD_GROUP_NAME,TEXT,,"[""NAME_130"", ""NAME_129"", ""NAME_132""]",
DATE,TIMESTAMP_LTZ,,"[""2021-01-10 00:00:00-08:00"", ""2021-02-09 00:00:00-08:00""]",
CLICK_THRU_RATE_CTR,FLOAT,,"[0.001583649, 0.006541568, 0.00479487]",
COST_PER_CLICK_CPC,FLOAT,,"[1.461798246, 4.555962441, 1.82556213]",
CAMPAIGN_NAME,TEXT,,"[""NAME_20"", ""NAME_19"", ""NAME_21""]",
14_DAY_TOTAL_UNITS,FLOAT,,"[32.0, 26.0, 6.0]",
CLICKS,FLOAT,,"[684.0, 213.0, 169.0]",
MATCH_TYPE,TEXT,,"[""PHRASE"", ""EXACT""]",
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,[0.0],
SPEND,FLOAT,,"[999.87, 970.42, 308.52]",
ROW_INDEX,NUMBER,,"[9, 10, 22]",
ID,NUMBER,,"[208934, 208935, 208947]",
14_DAY_TOTAL_ORDERS,FLOAT,,"[31.0, 26.0, 6.0]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
PORTFOLIO_NAME,TEXT,,"[""NAME_2"", ""NAME_1"", ""NAME_3""]",
14_DAY_CONVERSION_RATE,FLOAT,,"[0.045321637, 0.122065728, 0.035502959]",
14_DAY_TOTAL_SALES,FLOAT,,"[2831.2, 2010.92, 537.26]",
_REVISION,NUMBER,,[4],
IMPRESSIONS,FLOAT,,"[431914.0, 32561.0, 35246.0]",
