column_name,column_type,column_description,sample_value,ref_key
INVOICE,TEXT,,"[""""]",
PRODUCT_GROUP,FLOAT,,"[194.0, 364.0]",
_ROW_INDEX,FLOAT,,"[0.0, 1.0, 2.0]",
REBATE_IN_AGREEMENT_CURRENCY,FLOAT,,"[-0.15375, -1.59, -0.16185]",
EAN,TEXT,,"[""EAN_63"", ""EAN_114"", ""EAN_74""]",
OLD_COST,TEXT,,"[""""]",
PURCHASE_ORDER_CURRENCY,TEXT,,"[""""]",
CATEGORY,TEXT,,"[""#_118"", ""#_111""]",
LIST_PRICE_CURRENCY,TEXT,,"[""GBP""]",
TITLE,TEXT,,"[""TITLE_25"", ""TITLE_91"", ""TITLE_33""]",
ASIN,TEXT,,"[""ASIN_22"", ""ASIN_3679"", ""ASIN_3654""]",
AGREEMENT_CURRENCY,TEXT,,"[""GBP""]",
INVOICE_DATE,TIMESTAMP_LTZ,,"[""2021-06-12 00:00:00-07:00""]",
LIST_PRICE,FLOAT,,"[12.08, 132.5, 16.25]",
MANUFACTURER,TEXT,,"[""CREATIVE_5"", ""CREATIVE_2""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-05-30 23:43:43-07:00"", ""2022-05-30 23:47:43-07:00""]",
BINDING,TEXT,,"[""#_1""]",
INVOICE_DAY,TEXT,,"[""""]",
UPC,TEXT,,"[""UPC_257"", ""UPC_1455""]",
DISTRIBUTOR,TEXT,,"[""C******5"", ""C******2""]",
RETURN_DATE,TIMESTAMP_LTZ,,"[""2021-06-19 00:00:00-07:00"", ""2021-06-11 00:00:00-07:00"", ""2021-06-29 00:00:00-07:00""]",
AGREEMENT_ID,TEXT,,"[""ID_210"", ""ID_206""]",
RECEIVE_DATE,TIMESTAMP_LTZ,,[],
NET_RECEIPTS,FLOAT,,"[10.25, 106.0, 10.79]",
_REVISION,NUMBER,,[3],
COST_CURRENCY,TEXT,,"[""""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
SUBCATEGORY,TEXT,,"[""#_122"", ""#_115"", ""#_113""]",
NET_RECEIPTS_CURRENCY,TEXT,,"[""GBP""]",
PRICE_PROTECTION_AGREEMENT,TEXT,,"[""""]",
NEW_COST,TEXT,,"[""""]",
QUANTITY,FLOAT,,[1.0],
PURCHASE_ORDER,TEXT,,"[""UPC_257""]",
COST_VARIANCE,TEXT,,"[""""]",
INVOICE_ID,TEXT,,"[""ID_88"", ""ID_93""]",
PRODUCT_DESCRIPTION,TEXT,,"[""Random Description""]",
TRANSACTION_TYPE,TEXT,,"[""Distributor Return""]",
PRICE_PROTECTION_DAY,TEXT,,"[""""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-05-26 18:00:17-07:00"", ""2022-05-26 18:03:37-07:00""]",
REBATE_IN_PURCHASE_ORDER_CURRENCY,FLOAT,,[0.0],
ID,NUMBER,,"[19318, 19285, 19284]",
