column_name,column_type,column_description,sample_value,ref_key
CLICK_THRU_RATE_CTR,FLOAT,,"[0.002227171, 0.001243781, 0.006993007]",
14_DAY_TOTAL_SALES,FLOAT,,[0.0],
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-04-03 14:29:33-07:00"", ""2022-01-03 14:01:18-08:00""]",
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,[0.0],
BUDGET,FLOAT,,"[100.0, 10.0, 5.0]",
STATUS,TEXT,,"[""ENABLED"", ""PAUSED""]",
CURRENCY,TEXT,,"[""GBP""]",
14_DAY_TOTAL_ORDERS,FLOAT,,[0.0],
CAMPAIGN_NAME,TEXT,,"[""NAME_326"", ""NAME_319"", ""NAME_318""]",
DATE,TIMESTAMP_LTZ,,"[""2021-07-13 00:00:00-07:00"", ""2021-07-18 00:00:00-07:00"", ""2021-07-20 00:00:00-07:00""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,[0.0],
CLICKS,FLOAT,,"[21.0, 2.0, 5.0]",
SPEND,FLOAT,,"[13.33, 0.42, 1.3]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-04-19 14:29:33-07:00"", ""2022-01-19 14:01:18-08:00""]",
COST_PER_CLICK_CPC,FLOAT,,"[0.634761905, 0.21, 0.26]",
_REVISION,NUMBER,,[1],
LAST_YEAR_SPEND,FLOAT,,[0.0],
LAST_YEAR_CLICKS,FLOAT,,[0.0],
LAST_YEAR_IMPRESSIONS,FLOAT,,[0.0],
ID,NUMBER,,"[57548, 56794, 56765]",
IMPRESSIONS,FLOAT,,"[9429.0, 1608.0, 715.0]",
ROW_INDEX,NUMBER,,"[3, 2, 1]",
LAST_YEAR_COST_CPC,FLOAT,,[0.0],
