column_name,column_type,column_description,sample_value,ref_key
ID,NUMBER,,"[214802, 214814, 214832]",
SPEND,FLOAT,,"[107.82, 7.9, 16.77]",
TARGETING,TEXT,,"[""PRODUCT_56"", ""PRODUCT_11"", ""PRODUCT_99""]",
COST_PER_CLICK_CPC,FLOAT,,"[1.960363636, 0.607692308, 0.598928571]",
MATCH_TYPE,TEXT,,"[""EXACT"", ""PHRASE""]",
IMPRESSIONS,FLOAT,,"[6653.0, 349.0, 2414.0]",
14_DAY_NEW_TO_BRAND_ORDERS,FLOAT,,"[0.0, 1.0, 2.0]",
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,[0.0],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2021-11-09 14:13:37-08:00""]",
_REVISION,NUMBER,,[4],
PORTFOLIO_NAME,TEXT,,"[""NAME_192"", ""NAME_194"", ""NAME_193""]",
14_DAY_PERCENTAGE_NEW_TO_BRAND_ORDER_RATE,FLOAT,,"[0.0, 0.076923077, 0.071428571]",
14_DAY_TOTAL_UNITS,FLOAT,,"[0.0, 2.0, 5.0]",
14_DAY_PERCENTAGE_NEW_TO_BRAND_SALES,FLOAT,,"[0.0, 0.855014276, 1.0]",
14_DAY_NEW_TO_BRAND_UNITS,FLOAT,,"[0.0, 1.0, 2.0]",
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,"[0.0, 14.18734177, 9.539654144]",
CAMPAIGN_NAME,TEXT,,"[""NAME_201"", ""NAME_202"", ""NAME_205""]",
14_DAY_PERCENTAGE_NEW_TO_BRAND_ORDERS,FLOAT,,"[0.0, 0.5, 1.0]",
DATE,TIMESTAMP_LTZ,,"[""2021-01-10 00:00:00-08:00"", ""2021-01-11 00:00:00-08:00"", ""2021-01-12 00:00:00-08:00""]",
CLICKS,FLOAT,,"[55.0, 13.0, 28.0]",
CURRENCY,TEXT,,"[""GBP""]",
14_DAY_TOTAL_SALES,FLOAT,,"[0.0, 112.08, 159.98]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2021-11-10 12:28:31-08:00"", ""2021-11-10 12:28:33-08:00"", ""2021-11-10 12:28:28-08:00""]",
14_DAY_CONVERSION_RATE,FLOAT,,"[0.0, 0.153846154, 0.071428571]",
ROW_INDEX,NUMBER,,"[1, 13, 6]",
14_DAY_PERCENTAGE_NEW_TO_BRAND_UNITS,FLOAT,,"[0.0, 0.5, 1.0]",
14_DAY_TOTAL_ORDERS,FLOAT,,"[0.0, 2.0, 5.0]",
CLICK_THRU_RATE_CTR,FLOAT,,"[0.008266947, 0.037249284, 0.011599006]",
14_DAY_NEW_TO_BRAND_SALES,FLOAT,,"[0.0, 95.83, 159.98]",
