column_name,column_type,column_description,sample_value,ref_key
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2021-11-10 12:17:23-08:00""]",
ID,NUMBER,,"[174131, 174136, 174143]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
IMPRESSIONS,FLOAT,,"[8297.0, 46693.0, 76413.0]",
CLICKS,FLOAT,,"[83.0, 868.0, 538.0]",
DATE,TIMESTAMP_LTZ,,"[""2021-01-10 00:00:00-08:00"", ""2021-02-09 00:00:00-08:00""]",
SPEND,FLOAT,,"[98.45, 3162.47, 986.64]",
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,[0.0],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2021-11-10 14:01:42-08:00""]",
CURRENCY,TEXT,,"[""GBP""]",
COST_PER_CLICK_CPC,FLOAT,,"[1.186144578, 3.643398618, 1.833903346]",
14_DAY_TOTAL_SALES,FLOAT,,"[198.34, 5696.35, 2233.22]",
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,"[2.014626714, 1.801234478, 2.263459823]",
14_DAY_TOTAL_ORDERS,FLOAT,,"[2.0, 76.0, 26.0]",
CAMPAIGN_NAME,TEXT,,"[""NAME_24"", ""NAME_19"", ""NAME_20""]",
PORTFOLIO_NAME,TEXT,,"[""NAME_3"", ""NAME_1"", ""NAME_2""]",
ROW_INDEX,NUMBER,,"[17, 1, 8]",
BIDDING_STRATEGY,TEXT,,"[""Dynamic bids - up and down"", ""Dynamic bids - down only""]",
_REVISION,NUMBER,,[4],
PLACEMENT,TEXT,,"[""First page Top of Search on Amazon"", ""Rest of search on Amazon""]",
14_DAY_TOTAL_UNITS,FLOAT,,"[2.0, 76.0, 26.0]",
