column_name,column_type,column_description,sample_value,ref_key
UNITS,FLOAT,,[0.0],
RAW_RECORD,TEXT,,[],
VIEWS,FLOAT,,[0.0],
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-07-02 13:20:31-07:00"", ""2022-11-21 11:49:54-08:00"", ""2022-11-01 12:16:27-07:00""]",
ORDERS,FLOAT,,[0.0],
SALES,FLOAT,,[0.0],
DATE,TIMESTAMP_LTZ,,"[""2022-07-02 00:00:00-07:00"", ""2022-11-21 00:00:00-08:00"", ""2022-11-01 00:00:00-07:00""]",
STORE_NAME,TEXT,,"[""NAME_138""]",
ENTITY_ID,TEXT,,"[""ID_87796""]",
_REVISION,NUMBER,,"[42, 40, 45]",
SALES_PER_ORDER,FLOAT,,[0.0],
VISITS,FLOAT,,[0.0],
YOUR_TAG,TEXT,,"[""GROUP_10""]",
VIEWS_PER_VISIT,FLOAT,,[0.0],
STORE_ID,TEXT,,"[""ID_87795""]",
UNITS_PER_ORDER,FLOAT,,[0.0],
SUB_ENTITY_ID,TEXT,,"[""ID_87797""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
ID,NUMBER,,"[7040, 7065, 7064]",
SALES_PER_VISIT,FLOAT,,[0.0],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-07-02 21:21:54-07:00"", ""2022-11-21 20:42:40-08:00"", ""2022-11-01 20:46:00-07:00""]",
