column_name,column_type,column_description,sample_value,ref_key
SHIPPED_COGS,FLOAT,,"[67.68, 0.0, 43.12]",
PERIOD,TEXT,,"[""DAILY""]",
PROGRAM,TEXT,,"[""Amazon Retail""]",
SHIPPED_UNITS,NUMBER,,"[3, 0, 11]",
CUSTOMER_RETURNS,NUMBER,,[0],
CUSTOMER_RETURNS_LAST_YEAR,FLOAT,,[0.0],
RAW_RECORD,TEXT,,[],
ORDERED_UNITS_PRIOR_PERIOD,FLOAT,,[0.0],
ORDERED_UNITS,NUMBER,,"[0, 16]",
ORDERED_REVENUE,FLOAT,,"[0.0, 93.92]",
ORDERED_REVENUE_CURRENCY_CODE,TEXT,,"[""CODE_3"", ""CODE_2"", ""CODE_1""]",
SHIPPED_COGS_LAST_YEAR,FLOAT,,"[-1.0, 0.0]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-12-20 06:44:27-08:00"", ""2022-09-09 21:41:48-07:00"", ""2022-12-20 05:58:05-08:00""]",
SHIPPED_UNITS_LAST_YEAR,FLOAT,,"[-1.0, 0.0]",
SHIPPED_REVENUE_CURRENCY_CODE,TEXT,,"[""CODE_1"", ""CODE_2""]",
SHIPPED_REVENUE,FLOAT,,"[107.64, 0.0, 64.57]",
PRODUCT_TITLE,TEXT,,"[""TITLE_216"", ""TITLE_37"", ""TITLE_115""]",
SHIPPED_COGS_PRIOR_PERIOD,FLOAT,,"[0.0, -1.0]",
SHIPPED_REVENUE_LAST_YEAR,FLOAT,,"[-1.0, 0.0]",
DISTRIBUTOR_VIEW,TEXT,,"[""Sourcing"", ""Manufacturing""]",
ORDERED_REVENUE_LAST_YEAR,FLOAT,,"[0.0, -1.0]",
SHIPPED_REVENUE_PRIOR_PERIOD,FLOAT,,"[0.0, -1.0]",
ORDERED_UNITS_LAST_YEAR,FLOAT,,"[0.0, -1.0]",
SHIPPED_COGS_CURRENCY_CODE,TEXT,,"[""CODE_1"", ""CODE_2""]",
_REVISION,NUMBER,,"[3, 1, 2]",
ORDERED_REVENUE_PRIOR_PERIOD,FLOAT,,[0.0],
ID,NUMBER,,"[16776, 702, 705]",
CUSTOMER_RETURNS_PRIOR_PERIOD,FLOAT,,[0.0],
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-12-12 07:38:35-08:00"", ""2022-09-09 21:41:48-07:00"", ""2022-12-11 12:35:41-08:00""]",
SHIPPED_UNITS_PRIOR_PERIOD,FLOAT,,"[0.0, -1.0]",
ASIN,TEXT,,"[""ASIN_216"", ""ASIN_37"", ""ASIN_115""]",
DATE,TIMESTAMP_LTZ,,"[""2022-11-12 00:00:00-08:00"", ""2021-02-06 00:00:00-08:00"", ""2021-02-07 00:00:00-08:00""]",
