column_name,column_type,column_description,sample_value,ref_key
CAMPAIGN_TYPE,TEXT,,"[""Sponsored Products""]",
_REVISION,NUMBER,,[3],
STATUS,TEXT,,"[""PAUSED""]",
CLICKS,FLOAT,,"[25.0, 21.0, 18.0]",
SPEND,FLOAT,,"[38.58, 33.51, 34.02]",
ID,NUMBER,,"[303967, 303979, 303988]",
CAMPAIGN_NAME,TEXT,,"[""NAME_3""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-07-15 04:49:43-07:00""]",
ROW_INDEX,NUMBER,,"[1, 2]",
14_DAY_TOTAL_ORDERS,FLOAT,,"[4.0, 0.0, 2.0]",
END_DATE,TIMESTAMP_LTZ,,[],
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-07-19 11:14:39-07:00""]",
CLICK_THRU_RATE_CTR,FLOAT,,"[0.55, 0.39, 0.47]",
START_DATE,TIMESTAMP_LTZ,,"[""2022-03-03 00:00:00-08:00""]",
LAST_YEAR_SPEND,FLOAT,,[0.0],
IMPRESSIONS,FLOAT,,"[4577.0, 5407.0, 3841.0]",
BUDGET,FLOAT,,[25.0],
COST_PER_CLICK_CPC,FLOAT,,"[1.5432, 1.5957143, 1.89]",
CURRENCY,TEXT,,"[""USD""]",
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,"[0.67, 0.0, 0.41]",
LAST_YEAR_COST_CPC,FLOAT,,[0.0],
14_DAY_TOTAL_SALES,FLOAT,,"[26.0, 0.0, 14.0]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,"[148.39, 0.0, 243.0]",
BIDDING_STRATEGY,TEXT,,"[""Dynamic bids - down only""]",
LAST_YEAR_IMPRESSIONS,FLOAT,,[0.0],
DATE,TIMESTAMP_LTZ,,"[""2022-02-05 00:00:00-08:00"", ""2022-02-13 00:00:00-08:00"", ""2022-02-21 00:00:00-08:00""]",
PORTFOLIO_NAME,TEXT,,"[""NAME_1""]",
TARGETING_TYPE,TEXT,,"[""Manual targeting""]",
LAST_YEAR_CLICKS,FLOAT,,[0.0],
