column_name,column_type,column_description,sample_value,ref_key
HOUSEHOLD_INCOME,TEXT,,"[""<$50,000"", ""Total"", ""$50,000 to $74,999""]",
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL,FLOAT,,"[0.3467, 1.0, 0.1771]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-07-19 01:04:45-07:00"", ""2022-07-19 03:01:53-07:00"", ""2022-11-24 14:59:35-08:00""]",
ID,NUMBER,,"[33924, 33868, 34543]",
ORDERED_REVENUE,FLOAT,,"[26295.63, 74345.65, 131752.35]",
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL,FLOAT,,"[0.3412, 1.0, 0.1777]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-07-14 05:39:24-07:00"", ""2022-07-14 04:24:27-07:00"", ""2022-10-20 22:30:16-07:00""]",
UNIQUE_CUSTOMERS,FLOAT,,"[4024.0, 11312.0, 22301.0]",
ORDERED_REVENUE_RAW,TEXT,,[],
_REVISION,NUMBER,,"[3, 165]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL,FLOAT,,"[0.3443, 1.0, 0.1778]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
ORDERED_UNITS,FLOAT,,"[4267.0, 12165.0, 25011.0]",
PERIOD,TEXT,,"[""WEEKLY"", ""MONTHLY"", ""QUARTERLY""]",
ORDERED_UNITS_RAW,TEXT,,[],
DATE,TIMESTAMP_LTZ,,"[""2021-07-13 00:00:00-07:00"", ""2021-08-10 00:00:00-07:00"", ""2022-09-24 00:00:00-07:00""]",
