column_name,column_type,column_description,sample_value,ref_key
TOTAL_ADVERTISING_COST_OF_SALES_ACOS,FLOAT,,[0.0],
CURRENCY,TEXT,,"[""GBP""]",
5_SECOND_VIEWS,FLOAT,,[],
IMPRESSIONS,FLOAT,,"[23.0, 2.0, 1.0]",
VIDEO_UNMUTES,FLOAT,,[],
14_DAY_TOTAL_UNITS,FLOAT,,[0.0],
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2021-10-26 14:33:20-07:00""]",
SPEND,FLOAT,,"[0.9, 0.79, 3.6]",
PORTFOLIO_NAME,TEXT,,"[""NAME_192"", ""NAME_3""]",
14_DAY_TOTAL_ORDERS,FLOAT,,[0.0],
CAMPAIGN_NAME,TEXT,,"[""NAME_279"", ""NAME_280"", ""NAME_283""]",
CLICKS,FLOAT,,"[1.0, 4.0]",
COST_PER_CLICK_CPC,FLOAT,,"[0.9, 0.79, 1.99]",
AD_GROUP_NAME,TEXT,,"[""NAME_279"", ""NAME_280"", ""NAME_283""]",
5_SECOND_VIEW_RATE,FLOAT,,[],
TOTAL_RETURN_ON_ADVERTISING_SPEND_ROAS,FLOAT,,[0.0],
_REVISION,NUMBER,,[1],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2021-11-10 14:33:20-08:00""]",
VIDEO_MIDPOINT_VIEWS,FLOAT,,[],
CLICK_THROUGH_RATE_FOR_VIEWS_VCTR,FLOAT,,[],
MATCH_TYPE,TEXT,,"[""PHRASE""]",
ROW_INDEX,NUMBER,,"[3, 11, 25]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
VIDEO_FIRST_QUARTILE_VIEWS,FLOAT,,[],
CUSTOMER_SEARCH_TERM,TEXT,,"[""SEARCH_49"", ""SEARCH_1782"", ""SEARCH_1789""]",
CLICK_THRU_RATE_CTR,FLOAT,,"[0.043478261, 0.5, 1.0]",
DATE,TIMESTAMP_LTZ,,"[""2021-09-06 00:00:00-07:00"", ""2021-09-07 00:00:00-07:00"", ""2021-09-08 00:00:00-07:00""]",
VIDEO_COMPLETE_VIEWS,FLOAT,,[],
ID,NUMBER,,"[287359, 287367, 287381]",
14_DAY_TOTAL_SALES,FLOAT,,[0.0],
VIDEO_THIRD_QUARTILE_VIEWS,FLOAT,,[],
TARGETING,TEXT,,"[""PRODUCT_8"", ""PRODUCT_1"", ""PRODUCT_181""]",
14_DAY_CONVERSION_RATE,FLOAT,,[0.0],
VIEWABLE_IMPRESSIONS,FLOAT,,[],
VIEW_THROUGH_RATE_VTR,FLOAT,,[],
