column_name,column_type,column_description,sample_value,ref_key
NET_PPM,FLOAT,,"[0.0, 0.5428]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-09-11 03:29:15-07:00"", ""2022-12-20 08:28:20-08:00"", ""2022-09-11 03:26:37-07:00""]",
NET_PPM_LAST_YEAR,FLOAT,,[-1.0],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-09-12 03:29:15-07:00"", ""2022-12-16 20:32:59-08:00"", ""2022-09-12 03:26:37-07:00""]",
DISTRIBUTOR_VIEW,TEXT,,"[""Manufacturing""]",
DATE,TIMESTAMP_LTZ,,"[""2021-02-09 00:00:00-08:00"", ""2021-02-10 00:00:00-08:00"", ""2021-02-11 00:00:00-08:00""]",
NET_PPM_PRIOR_PERIOD,FLOAT,,"[0.0, -1.0]",
PRODUCT_TITLE,TEXT,,"[""TITLE_86"", ""TITLE_37"", ""TITLE_54""]",
ASIN,TEXT,,"[""ASIN_86"", ""ASIN_37"", ""ASIN_54""]",
PROGRAM,TEXT,,"[""Amazon Retail""]",
PERIOD,TEXT,,"[""DAILY""]",
RAW_RECORD,TEXT,,[],
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
_REVISION,NUMBER,,"[1, 4]",
ID,NUMBER,,"[764, 766, 805]",
