column_name,column_type,column_description,sample_value,ref_key
AGREEMENT_CURRENCY,TEXT,,"[""GBP""]",
TITLE,TEXT,,"[""TITLE_36"", ""TITLE_34"", ""TITLE_25""]",
ORDER_DATE,TIMESTAMP_LTZ,,"[""2021-10-21 00:00:00-07:00"", ""2021-10-29 00:00:00-07:00"", ""2021-10-30 00:00:00-07:00""]",
EAN,TEXT,,"[""EAN_80"", ""EAN_42"", ""EAN_63""]",
DISTRIBUTOR,TEXT,,"[""C******2"", ""C******1""]",
COST_DATE,TIMESTAMP_LTZ,,[],
ASIN,TEXT,,"[""ASIN_38"", ""ASIN_30"", ""ASIN_22""]",
REBATE_IN_AGREEMENT_CURRENCY,FLOAT,,"[19.78, 4.53, 37.44]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-03-30 22:36:41-07:00"", ""2022-03-30 23:40:39-07:00"", ""2022-03-30 22:38:22-07:00""]",
ID,NUMBER,,"[242283, 242319, 242326]",
MANUFACTURER,TEXT,,"[""CREATIVE_2"", ""CREATIVE_1""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-03-27 17:10:28-07:00"", ""2022-03-27 17:57:44-07:00"", ""2022-03-27 17:12:16-07:00""]",
SUBCATEGORY,TEXT,,"[""#_116"", ""#_114"", ""#_112""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
PRODUCT_DESCRIPTION,TEXT,,"[""Random Description""]",
SHIP_DATE,TIMESTAMP_LTZ,,"[""2021-10-28 00:00:00-07:00"", ""2021-10-29 00:00:00-07:00"", ""2021-10-30 00:00:00-07:00""]",
TRANSACTION_TYPE,TEXT,,"[""Customer Shipment""]",
AGREEMENT_ID,TEXT,,"[""ID_416"", ""ID_421"", ""ID_422""]",
INVOICE_DATE,TIMESTAMP_LTZ,,"[""2021-10-11 00:00:00-07:00"", ""2021-09-28 00:00:00-07:00""]",
ORDER_COUNTRY,TEXT,,"[""""]",
NET_SALES,FLOAT,,"[113.37, 25.98, 143.04]",
LIST_PRICE,FLOAT,,"[140.83, 41.25, 193.28]",
LIST_PRICE_CURRENCY,TEXT,,"[""GBP""]",
COST_TYPE,TEXT,,"[""""]",
PROMOTION_ID,TEXT,,"[""ID_466""]",
BINDING,TEXT,,"[""#_1""]",
PURCHASE_ORDER,TEXT,,"[""UPC_257""]",
CATEGORY,TEXT,,"[""#_111"", ""#_110""]",
QUANTITY,FLOAT,,"[1.0, 3.0, 16.0]",
_ROW_INDEX,FLOAT,,[0.0],
_REVISION,NUMBER,,[2],
RETURN_DATE,TIMESTAMP_LTZ,,[],
INVOICE_ID,TEXT,,"[""ID_312"", ""ID_315"", ""ID_316""]",
PRODUCT_GROUP,FLOAT,,"[364.0, 194.0]",
UPC,TEXT,,"[""UPC_257""]",
NET_SALES_CURRENCY,TEXT,,"[""GBP""]",
