column_name,column_type,column_description,sample_value,ref_key
UPDATED_FROM_YESTERDAY,TEXT,,"[""Y"", ""N""]",
DISTRIBUTOR_VIEW,TEXT,,"[""Manufacturing"", ""Sourcing""]",
MANUFACTURING_CODE,TEXT,,"[""CODE_9"", ""CODE_10"", ""CODE_11""]",
SITB_ENABLED,TEXT,,"[""N""]",
_REVISION,NUMBER,,[3],
ISBN-13,TEXT,,"[""—"", ""-""]",
LIST_PRICE,FLOAT,,"[249.17, 24.17, 298.33]",
RELEASE_DATE,TIMESTAMP_LTZ,,"[""2022-08-20 00:00:00-07:00"", ""2021-04-21 00:00:00-07:00"", ""2022-08-24 00:00:00-07:00""]",
AUTHOR_OR_ARTIST,TEXT,,"[""""]",
APPAREL_SIZE_WIDTH,TEXT,,"[""""]",
ID,NUMBER,,"[294579, 294351, 294602]",
BINDING,TEXT,,"[""#_1"", ""#_2""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-04-23 15:47:02-07:00"", ""2022-12-17 14:37:29-08:00"", ""2022-05-30 15:53:25-07:00""]",
ASIN,TEXT,,"[""ASIN_53"", ""ASIN_3636"", ""ASIN_59""]",
PARENT_ASIN,TEXT,,"[""ASIN_53"", ""ASIN_3636"", ""ASIN_59""]",
PRODUCT_GROUP,TEXT,,"[""GROUP_1"", ""GROUP_2""]",
MODEL_STYLE_NUMBER,TEXT,,"[""#_1""]",
COLOR_COUNT,FLOAT,,[0.0],
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
PRODUCT_TITLE,TEXT,,"[""TITLE_15"", ""TITLE_6"", ""TITLE_19""]",
PARENT_MANUFACTURING_CODE,TEXT,,"[""CODE_9"", ""CODE_10""]",
APPAREL_SIZE,TEXT,,"[""""]",
PREP_INSTRUCTIONS_REQUIRED,TEXT,,"[""—"", ""-""]",
PREP_INSTRUCTIONS_VENDOR_STATE,TEXT,,"[""RA""]",
COLOR,TEXT,,"[""""]",
REPLENISHMENT_CODE,TEXT,,"[""CODE_2"", ""CODE_1"", ""CODE_4""]",
EAN,TEXT,,"[""EAN_16"", ""EAN_6"", ""EAN_19""]",
UPC,TEXT,,"[""UPC_1""]",
BRAND_CODE,TEXT,,"[""CODE_5"", ""CODE_6"", ""CODE_9""]",
DATE,TIMESTAMP_LTZ,,"[""2022-04-22 00:00:00-07:00"", ""2022-12-16 00:00:00-08:00"", ""2022-05-29 00:00:00-07:00""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-04-22 23:47:43-07:00"", ""2022-12-16 22:37:08-08:00"", ""2022-05-29 23:44:10-07:00""]",
BRAND,TEXT,,"[""NAME_316"", ""NAME_317""]",
