column_name,column_type,column_description,sample_value,ref_key
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.2321, 0.1946]",
ORDERED_REVENUE_RAW,TEXT,,[],
AGE,TEXT,,"[""Total"", ""25-34"", ""35-44""]",
UNIQUE_CUSTOMERS,FLOAT,,"[9088.0, 6234.0, 2480.0]",
ORDERED_REVENUE,FLOAT,,"[60757.23, 34407.35, 15923.66]",
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.233, 0.1978]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-07-19 01:57:20-07:00"", ""2022-07-18 22:28:00-07:00"", ""2022-07-19 03:13:12-07:00""]",
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
ORDERED_UNITS,FLOAT,,"[9901.0, 6740.0, 2640.0]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
PERIOD,TEXT,,"[""WEEKLY""]",
ID,NUMBER,,"[28177, 28108, 27921]",
ORDERED_UNITS_RAW,TEXT,,[],
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-07-14 03:28:49-07:00"", ""2022-07-13 21:05:43-07:00"", ""2022-07-14 03:54:06-07:00""]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.2295, 0.1977]",
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
DATE,TIMESTAMP_LTZ,,"[""2021-08-31 00:00:00-07:00"", ""2022-07-12 00:00:00-07:00"", ""2021-08-03 00:00:00-07:00""]",
_REVISION,NUMBER,,"[3, 4]",
