column_name,column_type,column_description,sample_value,ref_key
ORDERED_REVENUE,FLOAT,,"[68383.91, 32176.74, 22207.15]",
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
ID,NUMBER,,"[21549, 21462, 21537]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-07-14 01:52:37-07:00"", ""2022-07-14 00:18:13-07:00"", ""2022-07-14 03:28:07-07:00""]",
ORDERED_REVENUE_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.5155, 0.3377]",
ORDERED_UNITS_RAW,TEXT,,[],
ORDERED_UNITS,FLOAT,,"[12724.0, 6064.0, 3865.0]",
PERIOD,TEXT,,"[""WEEKLY""]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.5214, 0.3377]",
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
UNIQUE_CUSTOMERS,FLOAT,,"[11558.0, 5494.0, 3528.0]",
DATE,TIMESTAMP_LTZ,,"[""2021-11-23 00:00:00-08:00"", ""2022-01-25 00:00:00-08:00"", ""2021-10-12 00:00:00-07:00""]",
ORDERED_UNITS_PERCENTAGE_OF_TOTAL_RAW,TEXT,,[],
MARITAL_STATUS,TEXT,,"[""Total"", ""Married"", ""Information Not Available""]",
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-07-19 01:45:07-07:00"", ""2022-07-18 23:27:39-07:00"", ""2022-07-19 01:42:42-07:00""]",
_REVISION,NUMBER,,"[3, 31]",
UNIQUE_CUSTOMERS_PERCENTAGE_OF_TOTAL,FLOAT,,"[1.0, 0.5163, 0.3356]",
ORDERED_REVENUE_RAW,TEXT,,[],
