column_name,column_type,column_description,sample_value,ref_key
DESCRIPTION,TEXT,,"[""Random Description""]",
TERMS_DISCOUNT_TAKEN,FLOAT,,[0.0],
INVOICE_CURRENCY,TEXT,,"[""USD""]",
REMAINING_AMOUNT,FLOAT,,[0.0],
_PARTNERUUID,TEXT,,"[""0ba25d78-760e-4541-8eca-e4ff8292d0b1""]",
ID,NUMBER,,"[45625, 45639, 45638]",
INVOICE_NUMBER,TEXT,,"[""#_3"", ""#_17"", ""#_16""]",
INVOICE_DATE,TIMESTAMP_LTZ,,"[""2021-08-31 00:00:00-07:00"", ""2023-01-06 00:00:00-08:00""]",
AMOUNT_PAID,FLOAT,,"[32.47, -0.4, -4.0]",
WITHOLDING_AMOUNT,FLOAT,,[0.0],
PAYMENT_NUMBER,TEXT,,"[""#_1"", ""#_2""]",
_CREATED_ON,TIMESTAMP_LTZ,,"[""2022-03-30 07:08:28-07:00"", ""2023-01-10 20:35:19-08:00""]",
_REVISION,NUMBER,,"[5, 40]",
RAW_RECORD,TEXT,,[],
_LAST_UPDATED_ON,TIMESTAMP_LTZ,,"[""2022-03-17 13:38:19-07:00"", ""2023-01-10 20:37:24-08:00""]",
AMOUNT_IN_PAYMENT_CURRENCY,FLOAT,,[0.0],
INVOICE_AMOUNT,FLOAT,,"[32.47, -0.4, -4.0]",
