original_column_name,column_name,column_description,data_format,value_description
coreregistry,,"A VARCHAR(20) primary key uniquely identifying each core record (e.g., 'CRD001234').",character varying,
timemark,,"A TIMESTAMP(6) indicating when the record was created (e.g., '2025-02-19 14:23:15.123456').",timestamp without time zone,
clientref,,"A VARCHAR(20) referencing the customer ID (e.g., 'CUST00987').",character varying,
appref,,"A VARCHAR(20) referencing the application ID (e.g., 'APP001122').",character varying,
modelline,,"A VARCHAR(10) storing the model or version reference (e.g., '1.2').",character varying,
scoredate,,"A DATE capturing when scoring took place (e.g., '2025-02-19').",date,
nextcheck,,"A DATE noting the next review date (e.g., '2026-02-19').",date,
dataqscore,,"A NUMERIC(5,3) tracking data quality (e.g., '0.975').",numeric,
confscore,,"A NUMERIC(5,3) indicating confidence in the model’s output (e.g., '0.835').",numeric,
overridestat,,"An enum (OverrideStatus_enum) describing override status (Policy, Manual).",USER-DEFINED,
overridenote,,"An enum (OverrideReason_enum) capturing why an override occurred (Policy Exception, Management Decision).",USER-DEFINED,
decidestat,,"An enum (DecisionStatus_enum) storing the final decision (Pending, Rejected, Approved).",USER-DEFINED,
decidedate,,"A DATE recording when the final decision was made (e.g., '2025-02-19').",date,
agespan,,"A SMALLINT for the customer’s age in years (e.g., '35').",smallint,
gendlabel,,"An enum (Gender_enum) for gender (M, F).",USER-DEFINED,
maritalform,,"An enum (MaritalStatus_enum) capturing marital status (Single, Married, Widowed, Divorced).",USER-DEFINED,
depcount,,"A SMALLINT counting how many dependents (e.g., '2').",smallint,
resdform,,"An enum (ResidentialStatus_enum) describing residency (Temporary, Permanent, Foreign).",USER-DEFINED,
addrstab,,"A SMALLINT indicating address stability (e.g., '5').",smallint,
phonestab,,"A SMALLINT for phone number stability (e.g., '3').",smallint,
emailstab,,"A VARCHAR(50) capturing email stability or validation result (e.g., 'Valid12m').",character varying,
clientseg,,"An enum (CustomerSegment_enum) labeling the customer segment (Premium, Standard, Basic).",USER-DEFINED,
tenureyrs,,"A SMALLINT for how many years the customer has been with the institution (e.g., '4').",smallint,
crossratio,,"A NUMERIC(4,3) ratio measuring cross-sell opportunities (e.g., '0.275').",numeric,
profitscore,,"A NUMERIC(4,3) indicating profitability (e.g., '0.765').",numeric,
churnrate,,"A NUMERIC(4,3) risk of customer churn (e.g., '0.220').",numeric,
