column_name,column_type,column_description,sample_value,ref_key
ZipCodeCentroidPoint,TEXT,The precise point location (latitude and longitude) of the Zip Code's centroid.,"[""{\""type\"":\""Point\"", \""coordinates\"":[-73.97766113,40.75791931]}"", ""{\""type\"":\""Point\"", \""coordinates\"":[-73.3116462,43.1174512]}"", ""{\""type\"":\""Point\"", \""coordinates\"":[-73.6385094,41.1896515]}""]",
ZipCode,TEXT,The U.S. Postal Service Zip Code,"[""10185"", ""12873"", ""10506""]",
ZipCodePolygon,TEXT,"The geometric representation of the Zip Code as a polygon, defined by its boundary coordinates. This may be null for “Unique” and “PO Box” Zip Codes, as they may just have a single point. Those types can be referenced in ZipCodeType field.",[],
ZipCodeCentroidLon,TEXT,The longitude coordinate of the Zip Code's centroid.,"[""-73.97766113"", ""-73.3116462"", ""-73.6385094""]",
PreferredStateAbbrev,TEXT,The abbreviated form or code representing the state where the Zip/City is located.,"[""NY""]",
ZipCodeType,TEXT,"The category of Zip Code, according to the U.S. Postal Service","[""PO Box"", ""Standard""]",
PreferredCity,TEXT,The city name most commonly used by the U.S. Census and Postal Service for each zip code. Different agencies and organizations will use different iterations of the same city based on their use and source of data.  ,"[""New York"", ""Shushan"", ""Bedford""]",
PreferredCityStateAbbrev,TEXT,The concatenated form of PreferredCity and PreferredStateAbbrev with a comma.,"[""New York, NY"", ""Shushan, NY"", ""Bedford, NY""]",
PreferredStateName,TEXT,"The state name associated with the PreferredCity. While there is almost never a case where a city could have a different “preferred state”, we kept the naming convention to differentiate Zip/City associated states from BlockGroup associated states, as they have different sources.","[""New York""]",
ZipCodeCentroidLat,TEXT,"The latitude coordinate of the Zip Code's centroid, which represents the central point of the Zip Code.","[""+40.75791931"", ""+43.1174512"", ""+41.1896515""]",
