column_name,column_type,column_description,sample_value,ref_key
Index,NUMBER,,[1],
EpisodeId,NUMBER,,"[33120822, 33094139, 33153184]",
Reward,FLOAT,,[90009.0],
InitialConfidence,FLOAT,,"[35.0, 62.12528253738546, 36.79200561544236]",
InitialScore,FLOAT,,"[580.0042657891344, 1272.9005023034138, 566.3995879006497]",
SubmissionId,NUMBER,,"[22809035, 24127816, 22599340]",
Id,NUMBER,,"[81336101, 81282735, 81400825]",
State,NUMBER,,[2],
UpdatedConfidence,FLOAT,,"[35.0, 60.78962034206572, 36.45203209769453]",
UpdatedScore,FLOAT,,"[584.479734260055, 1262.803283593908, 569.9552747465942]",
