column_name,column_type,column_description,sample_value,ref_key
VersionNumber,FLOAT,,"[86.0, 7.0, 10.0]",
ScriptLanguageId,NUMBER,,[9],
Title,TEXT,,"[""Titanic Problem"", ""notebookc1fc5ad94b"", ""Forecasting Diabetes Mellitus""]",
LinesChangedFromFork,FLOAT,,[0.0],
ParentScriptVersionId,TEXT,,[],
LinesChangedFromPrevious,FLOAT,,"[0.0, 14.0]",
LinesUnchangedFromPrevious,FLOAT,,"[427.0, 426.0, 499.0]",
CreationDate,NUMBER,,"[1665069639000000, 1706733414000000, 1496235682000000]",
AuthorUserId,NUMBER,,"[11500118, 15669490, 378133]",
TotalVotes,NUMBER,,[0],
TotalLines,FLOAT,,[431.0],
EvaluationDate,DATE,,"[""2022-10-06"", ""2024-01-31"", ""2017-05-31""]",
LinesInsertedFromFork,FLOAT,,[207.0],
LinesUnchangedFromFork,FLOAT,,[224.0],
ScriptId,NUMBER,,"[30636649, 50117187, 265878]",
LinesDeletedFromFork,FLOAT,,[76.0],
IsChange,BOOLEAN,,[true],
LinesInsertedFromPrevious,FLOAT,,"[4.0, 5.0, 6.0]",
Id,NUMBER,,"[107355719, 161218273, 1202703]",
