column_name,column_type,column_description,sample_value,ref_key
layer_name,TEXT,,"[""parking""]",
osm_id,NUMBER,,"[741825328, 257038338, 208444794]",
all_tags,VARIANT,,"[""[\n  {\n    \""key\"": \""amenity\"",\n    \""value\"": \""parking\""\n  }\n]""]",
osm_way_id,NUMBER,,"[741825328, 257038338, 208444794]",
geometry,BINARY,,"[""bytearray(b\""\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x0b\\x00\\x00\\x00\\xdb\\x12^\\'\\x9aL4@\\x08\\xc6f\\xec\\xf0\\xaeI@P\\x10\\xf20\\xa3L4@\\x0c\\x83\\x9er\\xf1\\xaeI@\\x9f\\x15\\xce$\\xa0L4@ML\\x17b\\xf5\\xaeI@\\x0c\\xe8*\\x82\\xa4L4@Y\\xda\\xf3F\\xf7\\xaeI@4\\x0b\\xb4;\\xa4L4@\\xe4\\xa2\\x10\\xb7\\xf9\\xaeI@\\xd3\\xcf\\xac\\xb6\\xacL4@\\xaa\\x14\\x96\\xd3\\xf9\\xaeI@\\xc0\\x03\\xa8N\\xacL4@\\xa1?~\\x80\\xff\\xaeI@w\\xd5^\\x9f\\x94L4@|\\xc5\\xbft\\xff\\xaeI@m\\xdf\\xed\\x8b\\x95L4@^\\x07\\xbd\\xed\\xf8\\xaeI@\\xbc\\xbdk\\xd0\\x97L4@\\xb9\\x92x\\xd4\\xf3\\xaeI@\\xdb\\x12^\\'\\x9aL4@\\x08\\xc6f\\xec\\xf0\\xaeI@\"")"", ""bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x05\\x00\\x00\\x00\\x86A\\x05,^\\x054@w\\xab\\xf8\\xd0O\\xc5I@\""\\xd0\\xbb\\x0cZ\\x054@Z\\xc0_\\'P\\xc5I@{j\\xf5\\xd5U\\x054@a{\\xd2.K\\xc5I@\\xde\\xdb>\\xf5Y\\x054@\\x7ffk\\xd8J\\xc5I@\\x86A\\x05,^\\x054@w\\xab\\xf8\\xd0O\\xc5I@')"", ""bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x04\\x00\\x00\\x002Tj\\x9b\\x87\\x044@\\x97\\xfa\\x1e\\x9a\\x1e\\xc4I@\\x92h\\x13q\\x84\\x044@\\x01,\\x972\\x15\\xc4I@\\xfc\\xc6\\xe8\\xca\\xb1\\x044@\\x98\\xb8\\x9f\\x9d\\x1d\\xc4I@2Tj\\x9b\\x87\\x044@\\x97\\xfa\\x1e\\x9a\\x1e\\xc4I@')""]",
gdal_type,TEXT,,[],
layer_code,NUMBER,,[5260],
osm_timestamp,NUMBER,,"[1589776763000000, 1390004985000000, 1362504492000000]",
osm_version,NUMBER,,"[3, 1, 2]",
layer_class,TEXT,,"[""traffic""]",
