column_name,column_type,column_description,sample_value,ref_key
state_fips_code,TEXT,,"[""69"", ""60"", ""44""]",
division_code,TEXT,,"[""0"", ""1""]",
area_water_meters,NUMBER,,"[4644252458, 1307243751, 1323663210]",
int_point_lon,FLOAT,,"[145.601021, -170.6682674, -71.5272723]",
functional_status,TEXT,,"[""A""]",
int_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb2fd\\x90;3b@f\\xdd?\\x16\\xa2\\xdf-@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00t\\x7fPrbUe\\xc0\\x05\\xaa\\x7f\\x10\\xc9\\x88,\\xc0')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x8d%Q\\xd4\\xbe\\xe1Q\\xc0jBI7x\\xccD@')""]",
geo_id,TEXT,,"[""69"", ""60"", ""44""]",
state_gnis_code,TEXT,,"[""01779809"", ""01802701"", ""01219835""]",
state,TEXT,,"[""MP"", ""AS"", ""RI""]",
region_code,TEXT,,"[""9"", ""1""]",
area_land_meters,NUMBER,,"[472292529, 197759069, 2677787140]",
state_name,TEXT,,"[""Commonwealth of the Northern Mariana Islands"", ""American Samoa"", ""Rhode Island""]",
int_point_lat,FLOAT,,"[14.9367835, -14.267159, 41.5974187]",
state_geom,BINARY,,[],
mtfcc_feature_class_code,TEXT,,"[""G4000""]",
lsad_code,TEXT,,"[""00""]",
