column_name,column_type,column_description,sample_value,ref_key
date_established,DATE,The date on which the branch began operations.,"[""2002-06-17"", ""1972-08-23"", ""1991-11-06""]",
cbsa_metro_name,TEXT,Name of the Metropolitan Statistical Area as defined by the US Census Bureau Office of Management and Budget,"[""Anniston-Oxford, AL""]",
cbsa_division_name,TEXT,Name of the Core Based Statistical Division as defined by the US Census Bureau Office of Management and Budget.,[],
cbsa_division_flag,BOOLEAN,A flag indicating member of a Core Based Statistical Division as defined by the US Census Bureau Office of Management and Budget.,[false],
cbsa_metro_flag,BOOLEAN,A flag used to indicate whether an branch is in a Metropolitan Statistical Area as defined by the US Census Bureau Office of Management and Budget,"[false, true]",
branch_county,TEXT,County where the branch is physically located.,"[""Barbour"", ""Calhoun""]",
cbsa_fips_code,TEXT,Numeric code of the Core Based Statistical Area (CBSA) as defined by the US Census Bureau Office of Management and Budget.,"[""21640"", ""11500""]",
fdic_certificate_number,TEXT,A unique number assigned by the FDIC used to identify institutions and for the issuance of insurance certificates.,"[""18600"", ""6384"", ""20504""]",
cbsa_micro_flag,BOOLEAN,A flag (1=Yes) used to indicate whether an branch is in a Micropolitan Statistical Area as defined by the US Census Bureau Office of Management and Budget,"[true, false]",
institution_class,TEXT,"""A classification code assigned by the FDIC based on the institution's charter type (commercial bank or savings institution), charter agent (state or federal), Federal Reserve membership status (Fed member, Fed nonmember) and its primary federal regulator (state chartered institutions are subject to both federal and state supervision). N -Commercial bank, national (federal) charter and Fed member, supervised by the Office of the Comptroller of the Currency (OCC) NM -Commercial bank, state charter and Fed nonmember, supervised by the FDIC OI - Insured U.S. branch of a foreign chartered institution (IBA) SA - Savings associations, state or federal charter, supervised by the Office of Thrift Supervision (OTS) SB - Savings banks, state charter, supervised by the FDIC SM - Commercial bank, state charter and Fed member, supervised by the Federal Reserve (FRB)""","[""NM"", ""N""]",
zip_code,TEXT,The first five digits of the full postal zip code representing physical location of the branch.,"[""36017"", ""36027"", ""36203""]",
service_type,TEXT,"""Define the various types of offices of FDIC-insured institutions. 11 -  Full Service Brick and Mortar Office 12 -  Full Service Retail Office 13 -  Full Service Cyber Office 14 -  Full Service Mobile Office 15 -  Full Service Home/Phone Banking 16 -  Full Service Seasonal Office 21 -  Limited Service Administrative Office 22 -  Limited Service Military Facility 23 -  Limited Service Facility Office 24 -  Limited Service Loan Production Office 25 -  Limited Service Consumer Credit Office 26 -  Limited Service Contractual Office 27 -  Limited Service Messenger Office 28 -  Limited Service Retail Office 29 -  Limited Service Mobile Office 30 -  Limited Service Trust Office""","[""11""]",
institution_name,TEXT,The legal name of the institution.,"[""SunSouth Bank"", ""PNC Bank, National Association"", ""Ameris Bank""]",
county_fips_code,TEXT,A five digit number representing the state and county in which the institution is physically located.  The first two digits represent the FIPS state numeric code and the last three digits represent the FIPS county numeric code.,"[""01005"", ""01015""]",
csa_fips_code,TEXT,Numeric code of the Combined Statistical Area (CSA) as defined by the US Census Bureau Office of Management and Budget,[],
state,TEXT,"State abbreviation in which the branch is physically located. The FDIC Act defines state as any State of the United States, the District of Columbia, and any territory of the United States, Puerto Rico, Guam, American Samoa, the Trust Territory of the Pacific Islands, the Virgin Island, and the Northern Mariana Islands.","[""AL""]",
cbsa_division_fips_code,NUMBER,Numeric code of the Core Based Statistical Division as defined by the US Census Bureau Office of Management and Budget.,[],
cbsa_name,TEXT,Name of the Core Based Statistical Area (CBSA) as defined by the US Census Bureau Office of Management and Budget.,"[""Eufaula, AL-GA"", ""Anniston-Oxford, AL""]",
csa_name,TEXT,Name of the Combined Statistical Area (CSA) as defined by the US Census Bureau Office of Management and Budget,[],
branch_fdic_uninum,TEXT,Unique Identification Number for a Branch Office as assigned by the FDIC,"[""363899"", ""248463"", ""207859""]",
main_office,BOOLEAN,The main office for the institution.,[false],
branch_name,TEXT,Name of the branch.,"[""CLIO BRANCH"", ""EUFAULA SQUARE BRANCH"", ""EUFAULA AVENUE BRANCH""]",
branch_address,TEXT,Street address at which the branch is physically located.,"[""3274 Louisville Street"", ""1009 South Eufaula Avenue"", ""1140 S Eufaula Avenue""]",
csa_flag,BOOLEAN,Flag (1=Yes) indicating member of a Combined Statistical Area (CSA) as defined by the US Census Bureau Office of Management and Budget,[false],
cbsa_metro_fips_code,TEXT,Numeric code of the Metropolitan Statistical Area as defined by the US Census Bureau Office of Management and Budget,"[""NULL"", ""11500""]",
fdic_uninum,TEXT,This is the FDIC UNINUM of the institution that owns the branch. A UNINUM is a unique sequentially number added to the FDIC database for both banks and branches. There is no pattern imbedded within the number. The FI_UNINUM is updated with every merger or purchase of branches to reflect the most current owner.,"[""12486"", ""4287"", ""14145""]",
state_name,TEXT,"State in which the  branch is physically located. The FDIC Act defines state as any State of the United States, the District of Columbia, and any territory of the United States, Puerto Rico, Guam, American Samoa, the Trust Territory of the Pacific Islands, the Virgin Island, and the Northern Mariana Islands.","[""Alabama""]",
branch_city,TEXT,City in which branch is physically located.,"[""Clio"", ""Eufaula"", ""Oxford""]",
branch_number,TEXT,The branch's corresponding office number.,"[""1"", ""4716"", ""19""]",
last_updated,DATE,The day the institution information was updated.,"[""2022-10-14""]",
