column_name,column_type,column_description,sample_value,ref_key
address,TEXT,Address of midblock point associated with incident (obfuscated address to protect caller privacy),"[""800 Block of MARKET ST""]",
final_priority,NUMBER,Final call priority (Code 2: Non-Emergency or Code 3:Emergency).,[3],
call_date,DATE,Date the call is received at the 911 Dispatch Center. Used for reporting purposes.,"[""2016-01-18"", ""2016-08-08"", ""2014-12-22""]",
fire_prevention_district,TEXT,Bureau of Fire Prevention District associated with this address,"[""3""]",
unit_type,TEXT,Unit type,"[""MEDIC""]",
original_priority,TEXT,Initial call priority (Code 2: Non-Emergency or Code 3:Emergency).,"[""3""]",
neighborhood_district,TEXT,"Neighborhood District associated with this address, boundaries available here: https://data.sfgov.org/d/p5b7-5n3h","[""""]",
response_timestamp,NUMBER,Date and time this unit acknowledges the dispatch and records that the unit is en route to the location of the call.,"[1453129922000000, 1470675160000000, 1419276533000000]",
available_timestamp,NUMBER,Date and time this unit is not longer assigned to this call and it is available for another dispatch.,"[1453133671000000, 1470679131000000, 1419281876000000]",
battalion,TEXT,Emergency Response District (There are 9 Fire Emergency Response Districts),"[""B03""]",
als_unit,BOOLEAN,Does this unit includes ALS (Advance Life Support) resources? Is there a paramedic in this unit?,[true],
priority,TEXT,Call priority (Code 2: Non-Emergency or Code 3:Emergency).,"[""3""]",
hospital_timestamp,NUMBER,"If this unit is an ambulance, date and time the unit arrives to the hospital.","[1453132394000000.0, 1470677509000000.0, 1419280301000000.0]",
received_timestamp,NUMBER,Date and time of call is received at the 911 Dispatch Center.,"[1453129818000000, 1470675077000000, 1419276408000000]",
zipcode_of_incident,TEXT,Zipcode of incident,"[""94102""]",
incident_number,NUMBER,A unique 8-digit number assigned by DEM to this Fire incident.,"[16007270, 16087343, 14127499]",
call_number,NUMBER,A unique 9-digit number assigned by the 911 Dispatch Center (DEM) to this call. These number are used for both Police and Fire calls.,"[160182005, 162212479, 143563396]",
supervisor_district,TEXT,Supervisor District associated with this address,"[""3""]",
call_type_group,TEXT,"Call types are divided into four main groups: Fire, Alarm, Potential Life Threatening and Non Life Threatening.","[""Potentially Life-Threatening""]",
call_type,TEXT,Type of call the incident falls into. See the list below.,"[""Medical Incident""]",
box,TEXT,"Fire box associated with the address of the incident. A box is the smallest area used to divide the City. Each box is associated with a unique unit dispatch order. The City is divided into more than 2,400 boxes.","[""2209""]",
longitude,FLOAT,Longitude of the address,[-122.407785146121],
unit_sequence_in_call_dispatch,NUMBER,A number that indicates the order this unit was assigned to this call,"[2, 1]",
number_of_alarms,NUMBER,Number of alarms associated with the incident. This is a number between 1 and 5.,[1],
entry_timestamp,NUMBER,Date and time the 911 operator submits the entry of the initical call information into the CAD system,"[1453129884000000, 1470675108000000, 1419276485000000]",
city,TEXT,City of incident,"[""San Francisco"", ""SF""]",
station_area,TEXT,Fire Station First Response Area associated with the address of the incident,"[""01""]",
transport_timestamp,NUMBER,"If this unit is an ambulance, date and time the unit begins the transport unit arrives to hospital","[1453131544000000.0, 1470676790000000.0, 1419278735000000.0]",
row_id,TEXT,Unique identifier used for managing data updates. It is the concatenation of Call Number and Unit ID separated by a dash,"[""160182005-59"", ""162212479-76"", ""143563396-58""]",
watch_date,DATE,Watch date when the call is received. Watch date starts at 0800 each morning and ends at 0800 the next day.,"[""2016-01-18"", ""2016-08-08"", ""2014-12-22""]",
call_final_disposition,TEXT,"Disposition of the call (Code). For example TH2: Transport to Hospital - Code 2, FIR: Resolved by Fire Department","[""Code 2 Transport"", ""Unable to Locate""]",
dispatch_timestamp,NUMBER,Date and time the 911 operator dispatches this unit to the call.,"[1453129917000000, 1470675153000000, 1419276519000000]",
on_scene_timestamp,NUMBER,Date and time the unit records arriving to the location of the incident,"[1453130525000000, 1470676436000000, 1419276982000000]",
unit_id,TEXT,Unit Identifier. For example E01 for Engine 1 or T01 for Truck 1.,"[""59"", ""76"", ""58""]",
location,TEXT,"Latitude and longitude of address obfuscated either to the midblock, intersection or call box","[""(37.7843455364627, -122.407785146121)""]",
latitude,FLOAT,Latitude of the address,[37.7843455364627],
