column_name,column_type,column_description,sample_value,ref_key
yearly_sunlight_kwh_e,FLOAT,total solar energy generation potential for east-facing roof space in that region,"[3776295.318957522, 2644355.2062500007, 3994669.8953613285]",
yearly_sunlight_kwh_f,FLOAT,total solar energy generation potential for flat roof space in that region,"[64645035.345489465, 51760215.24395752, 113110773.37730098]",
lng_max,FLOAT,maximum longitude for that region,"[-75.0969875, -75.1506389, -75.0872131]",
yearly_sunlight_kwh_s,FLOAT,total solar energy generation potential for south-facing roof space in that region,"[5073438.2647094745, 4355742.144921876, 7368521.89238281]",
yearly_sunlight_kwh_n,FLOAT,total solar energy generation potential for north-facing roof space in that region,"[1950522.665570069, 1198443.5034301754, 2835591.965725709]",
existing_installs_count,NUMBER,"# of buildings estimated to have a solar installation, at time of data collection","[2, 0, 3]",
number_of_panels_w,NUMBER,"# of solar panels potential for west-facing roof space in that region, assuming 1.650m x 0.992m panels","[10272, 8378, 17419]",
lat_avg,FLOAT,average latitude for that region,"[40.034398293281114, 39.995681490757846, 39.992451062913055]",
lng_min,FLOAT,minimum longitude for that region,"[-75.1387471, -75.1906974, -75.1310049]",
region_name,TEXT,Postal Code,"[""19120"", ""19132"", ""19134""]",
number_of_panels_total,NUMBER,"# of solar panels potential for all roof space in that region, assuming 1.650m 0.992m panels","[263706, 210495, 444312]",
lng_avg,FLOAT,average longitude for that region,"[-75.12088724350596, -75.16964515924501, -75.1119347717865]",
kw_total,FLOAT,# of kW of solar potential for all roof types in that region (assuming 250 watts per panel),"[65926.5, 52623.75, 111078.0]",
number_of_panels_f,NUMBER,"# of solar panels potential for flat roof space in that region, assuming 1.650m x 0.992m panels","[216962, 174776, 378488]",
yearly_sunlight_kwh_median,FLOAT,"kWh/kw/yr for the median roof, in DC (not AC) terms","[3572.8123046875, 3379.915637207031, 3582.464453125]",
carbon_offset_metric_tons,FLOAT,The potential carbon dioxide abatement of the solar capacity that meets the technical potential criteria. The calculation uses eGRID subregion CO2 equivalent non-baseload output emission rates. https://www.epa.gov/sites/production/files/2015-10/documents/egrid2012_summarytables_0.pdf,"[49734.52577275326, 39597.80137777116, 84203.60022989493]",
number_of_panels_median,NUMBER,# of panels that fit on the median roof,"[12, 13]",
