column_name,column_type,column_description,sample_value,ref_key
boro_ct,NUMBER,This is the boro_ct identifyer for the census tract that the tree point falls into.,"[4016900, 4018300, 4017100]",
st_assem,NUMBER,State Assembly District in which tree point is located,"[37, 30]",
health,TEXT,Indicates the user's perception of tree health.,"[""""]",
boroname,TEXT,Name of borough in which tree point is located,"[""Queens""]",
root_other,TEXT,Indicates the presence of other root problems,"[""No""]",
st_senate,NUMBER,State Senate District in which tree point is located,[12],
problems,TEXT,,"[""""]",
y_sp,FLOAT,"Y coordinate, in state plane. Units are feet","[212243.983, 210429.5657, 210749.862]",
borocode,NUMBER,Code for borough in which tree point is located,[4],
longitude,FLOAT,"Longitude of point, in decimal degrees","[-73.91678727, -73.91936771, -73.91962978]",
trunk_wire,TEXT,Indicates the presence of a trunk problem caused by wires or rope wrapped around the trunk,"[""No""]",
nta_name,TEXT,This is the NTA name corresponding to the neighborhood tabulation area from the 2010 US Census that the tree point falls into.,"[""Hunters Point-Sunnyside-West Maspeth""]",
tree_id,NUMBER,Unique identification number for each tree point,"[216053, 34872, 342648]",
stump_diam,NUMBER,"Diameter of stump measured through the center, rounded to the nearest inch.",[0],
x_sp,FLOAT,"X coordinate, in state plane. Units are feet.","[1007306.261, 1006592.952, 1006520.041]",
block_id,NUMBER,Identifier linking each tree to the block in the blockface table/shapefile that it is mapped on.,"[304155, 303686, 303956]",
state,TEXT,All features given value 'New York',"[""New York""]",
zip_city,TEXT,City as derived from zipcode. This is often (but not always) the same as borough.,"[""Sunnyside""]",
brch_other,TEXT,Indicates the presence of other branch problems,"[""No""]",
cncldist,NUMBER,Council district in which tree point is located,[26],
user_type,TEXT,This field describes the category of user who collected this tree point's data.,"[""Volunteer""]",
cb_num,NUMBER,Community board in which tree point is located,[402],
address,TEXT,Nearest estimated address to tree,"[""46-020 39 AVENUE"", ""43-030 45 STREET"", ""44-015 43 AVENUE""]",
trnk_light,TEXT,Indicates the presence of a trunk problem caused by lighting installed on the tree,"[""No""]",
zipcode,NUMBER,Five-digit zipcode in which tree is located,[11104],
root_grate,TEXT,Indicates the presence of a root problem caused by metal grates in tree bed,"[""No""]",
spc_common,TEXT,"Common name for species, e.g. ""red maple""","[""""]",
brch_shoe,TEXT,Indicates the presence of a branch problem caused by sneakers in the branches,"[""No""]",
nta,TEXT,This is the NTA Code corresponding to the neighborhood tabulation area from the 2010 US Census that the tree point falls into.,"[""QN31""]",
spc_latin,TEXT,"Scientific name for species, e.g. ""Acer rubrum""","[""""]",
status,TEXT,"Indicates whether the tree is alive, standing dead, or a stump.","[""Dead""]",
steward,TEXT,Indicates the number of unique signs of stewardship observed for this tree. Not recorded for stumps or dead trees.,"[""""]",
guards,TEXT,"Indicates whether a guard is present, and if the user felt it was a helpful or harmful guard. Not recorded for dead trees and stumps","[""""]",
root_stone,TEXT,Indicates the presence of a root problem caused by paving stones in tree bed,"[""No""]",
sidewalk,TEXT,"Indicates whether one of the sidewalk flags immediately adjacent to the tree was damaged, cracked, or lifted. Not recorded for dead trees and stumps.","[""""]",
created_at,DATE,The date tree points were collected in the census software,"[""2015-09-11"", ""2015-06-25"", ""2015-10-17""]",
curb_loc,TEXT,Location of tree bed in relationship to the curb; trees are either along the curb (OnCurb) or offset from the curb (OffsetFromCurb),"[""OnCurb""]",
latitude,FLOAT,"Latitude of point, in decimal degrees","[40.74920717, 40.74422888, 40.7451082]",
brch_light,TEXT,Indicates the presence of a branch problem caused by lights (usually string lights) or wires in the branches,"[""No""]",
trnk_other,TEXT,Indicates the presence of other trunk problems,"[""No""]",
tree_dbh,NUMBER,"Diameter of the tree, measured at approximately 54"" / 137cm above the ground.","[8, 6, 9]",
