column_name,column_type,column_description,sample_value,ref_key
lsad,TEXT,,"[""M4""]",
geo_id,TEXT,,"[""775"", ""715"", ""725""]",
mtfcc_feature_class_code,TEXT,,"[""G3200""]",
cnecta_geom,BINARY,,[],
int_point_lat,FLOAT,,"[43.8562034, 42.3307869, 43.6727226]",
int_point_lon,FLOAT,,"[-70.3192682, -71.3296644, -72.2484543]",
area_water_meters,NUMBER,,"[1537827560, 3004814151, 58476158]",
name_lsad,TEXT,,"[""Portland-Lewiston-South Portland, ME Combined NECTA"", ""Boston-Worcester-Providence, MA-RI-NH-CT-ME Combined NECTA"", ""Lebanon-Claremont, NH-VT Combined NECTA""]",
name,TEXT,,"[""Portland-Lewiston-South Portland, ME"", ""Boston-Worcester-Providence, MA-RI-NH-CT-ME"", ""Lebanon-Claremont, NH-VT""]",
cnecta_fips_code,TEXT,,"[""775"", ""715"", ""725""]",
area_land_meters,NUMBER,,"[6254813062, 21419197698, 3031319652]",
