column_name,column_type,column_description,sample_value,ref_key
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value.,"[1, 6]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges",[0.5],
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1.0],
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use,[0.5],
dropoff_latitude,FLOAT,,"[40.709510803222656, 40.70134353637695, 40.82473373413086]",
tip_amount,FLOAT,Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.,[0.0],
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""1"", ""2""]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[0.3],
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips.,[32.8],
dropoff_datetime,NUMBER,The date and time when the meter was disengaged,"[1420684426000000, 1428114315000000, 1445219571000000]",
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","[""N""]",
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""2""]",
dropoff_longitude,FLOAT,,"[-73.8190689086914, -73.98473358154297, -73.93701171875]",
pickup_longitude,FLOAT,,"[-73.96919250488281, -73.9350814819336, -74.00121307373047]",
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,[31.5],
pickup_datetime,NUMBER,The date and time when the meter was engaged,"[1420683151000000, 1428113025000000, 1445218390000000]",
pickup_latitude,FLOAT,,"[40.75716018676758, 40.80587387084961, 40.72920608520508]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[11.0, 10.76, 11.1]",
