column_name,column_type,column_description,sample_value,ref_key
opp_points_game,NUMBER,[Opponent stats] Points scored,"[30, 71, 88]",
three_points_att,NUMBER,[Team stats] Three-pointers attempted,"[22, 18, 14]",
opp_blocks,NUMBER,[Opponent stats] Blocks,"[4, 5, 2]",
offensive_rebounds,NUMBER,[Team stats] Offensive rebounds,"[8, 5, 9]",
opp_logo_small,TEXT,[Opponent data] Opponent logo 24x24,"[""https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-diego.24.png"", ""https://www.ncaa.com/sites/default/files/images/logos/schools/p/pacific.24.png"", ""https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png""]",
logo_large,TEXT,[Team data] Team logo 200x200,"[""https://www.ncaa.com/sites/default/files/images/logos/schools/p/pacific.200.png"", ""https://www.ncaa.com/sites/default/files/images/logos/schools/v/vanderbilt.200.png"", ""https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.200.png""]",
opp_division_name,TEXT,[Opponent data] Opponent current division name (not unique),"[""NCCAA"", ""NCAA Division I""]",
opp_alias,TEXT,[Opponent data] Opponent school alias (unique),"[""BETH"", ""USD"", ""PAC""]",
venue_zip,TEXT,[Game data] Address of the venue where the game was played,"[""95211"", ""92110"", ""38677""]",
opp_flagrant_fouls,NUMBER,[Opponent stats] Flagrant fouls committed,[0],
conference_game,BOOLEAN,[Game data] Indicator of whether the two teams were in the same conference at the time the game was played,[],
turnovers,NUMBER,[Team stats] Turnovers,"[17, 23, 21]",
home_team,BOOLEAN,[Team data] Team was the home team (Note: this doesn't mean the game was played at home because the game could have been played at a neutral site),"[true, false]",
game_id,TEXT,[Game data] Unique identifier for the game,"[""7160a0e0-bbc3-46ad-afc6-e4e6b5b90a51"", ""4069f80e-04f0-4f69-a563-86014bbe95a0"", ""dd1d5a2f-7eb9-4bef-ae69-d342a933774d""]",
opp_fast_break_pts,NUMBER,[Opponent stats] Fast-break points scored,"[0, 21, 6]",
defensive_rebounds,NUMBER,[Team stats] Defensive rebounds,"[34, 29, 15]",
two_points_made,NUMBER,[Team stats] Two-pointers made,"[23, 17, 11]",
