column_name,column_type,column_description,sample_value,ref_key
tax_genus,TEXT,The genus to which the mascot belongs,[],
tax_family,TEXT,The family to which the mascot belongs,[],
tax_phylum,TEXT,The phylum to which the mascot belongs,[],
mascot_common_name,TEXT,The type of being or creature that the mascot embodies,[],
tax_species,TEXT,The species to which the mascot belongs,[],
tax_domain,TEXT,The domain to which the mascot belongs,[],
tax_subspecies,TEXT,The subspecies to which the mascot belongs,[],
mascot_name,TEXT,"The proper name of the university's mascot, if available (e.g. a character)","[""Captain Cane"", ""Sparky"", ""Mario the Magnificent""]",
tax_order,TEXT,The order to which the mascot belongs,[],
tax_class,TEXT,The class to which the mascot belongs,[],
tax_kingdom,TEXT,The kingdom to which the mascot belongs,[],
name,TEXT,The name of the university’s team,"[""Golden Hurricane"", ""Sun Devils"", ""Dragons""]",
id,TEXT,University unique ID from Sportradar,"[""2959bd24-7007-41ae-a3a3-abdf26888cfc"", ""ad4bc983-8d2e-4e6f-a8f9-80840a786c64"", ""f2d01b77-0f5d-4574-9e49-2a3eaf822e44""]",
non_tax_type,TEXT,"The non-Linnean type of being or creature to which the mascot belongs, if applicable","[""Weather"", ""Devils"", ""Dragons""]",
market,TEXT,The university to which the mascot belongs,"[""Tulsa"", ""Arizona State"", ""Drexel""]",
mascot,TEXT,The name of the university's mascot,"[""Hurricane"", ""Devil"", ""Dragon""]",
