column_name,column_type,column_description,sample_value,ref_key
names,VARIANT,Alternate base.,"[""[]""]",
alternate_bases,VARIANT,One record for each alternate base (if any).,"[""[\n  {\n    \""alt\"": \""<*>\""\n  }\n]""]",
start_position,NUMBER,Start position (0-based). Corresponds to the first base of the string of reference bases.,"[39004530, 37869301, 36741630]",
reference_name,TEXT,Reference name.,"[""chr21""]",
end_position,NUMBER,End position (0-based). Corresponds to the first base after the last base in the reference allele.,"[39004542, 37869303, 36741935]",
partition_date_please_ignore,DATE,One record for each call.,"[""2018-08-23""]",
filter,VARIANT,Phred-scaled quality score (-10log10 prob(call is wrong)). Higher values imply better quality.,"[""[]""]",
reference_bases,TEXT,Reference bases.,"[""A"", ""C""]",
call,VARIANT,"List of failed filters (if any) or ""PASS"" indicating the variant has passed all filters.","[""[\n  {\n    \""AD\"": [],\n    \""GL\"": [],\n    \""GQ\"": 48,\n    \""MIN_DP\"": 47,\n    \""PL\"": [\n      0,\n      171,\n      1709\n    ],\n    \""VAF\"": [],\n    \""filter\"": [],\n    \""genotype\"": [\n      0,\n      0\n    ],\n    \""name\"": \""NA12877\"",\n    \""quality\"": 0.000000000000000e+00\n  }\n]"", ""[\n  {\n    \""AD\"": [],\n    \""GL\"": [],\n    \""GQ\"": 15,\n    \""MIN_DP\"": 5,\n    \""PL\"": [\n      0,\n      15,\n      149\n    ],\n    \""VAF\"": [],\n    \""filter\"": [],\n    \""genotype\"": [\n      0,\n      0\n    ],\n    \""name\"": \""NA12877\"",\n    \""quality\"": 0.000000000000000e+00\n  }\n]"", ""[\n  {\n    \""AD\"": [],\n    \""GL\"": [],\n    \""GQ\"": 50,\n    \""MIN_DP\"": 52,\n    \""PL\"": [\n      0,\n      168,\n      1679\n    ],\n    \""VAF\"": [],\n    \""filter\"": [],\n    \""genotype\"": [\n      0,\n      0\n    ],\n    \""name\"": \""NA12877\"",\n    \""quality\"": 0.000000000000000e+00\n  }\n]""]",
quality,FLOAT,Variant names (e.g. RefSNP ID).,[0.0],
