column_name,column_type,column_description,sample_value,ref_key
RPA,VARIANT,Counts of each base,"[""[]""]",
DB,BOOLEAN,"List of failed filters (if any) or ""PASS"" indicating the variant has passed all filters.",[true],
DS,BOOLEAN,Name of the call.,[],
MQRankSum,FLOAT,"Phred-scaled quality score (-10log10 prob(call is wrong)). Higher values imply better quality.
Note: this field has been copied from QUAL field from individual VCF files.","[0.736, 0.804, -0.406]",
QD,FLOAT,Total number of alleles in called genotypes,"[0.65, 4.38, 1.05]",
ReadPosRankSum,FLOAT,dbSNP Membership,"[0.736, 0.804, 0.406]",
names,VARIANT,Alternate base.,"[""[]"", ""[\n  \""rs4551768\""\n]"", ""[\n  \""rs200808089\""\n]""]",
start_position,NUMBER,Start position (0-based). Corresponds to the first base of the string of reference bases.,"[21853285, 21826940, 22381360]",
filter,VARIANT,"Allele Frequency, for each ALT allele, in the same order as listed","[""[]""]",
reference_name,TEXT,Reference name.,"[""11""]",
STR,BOOLEAN,Approximate read depth; some reads may have been filtered,[],
BaseQRankSum,FLOAT,Phred-scaled quality score (-10log10 prob(call is wrong)). Higher values imply better quality.,"[0.736, 0.804, 1.537]",
HaplotypeScore,FLOAT,Approximate read depth (reads with MQ=255 or with bad mates are filtered),"[38.6603, 23.1962, 32.7269]",
RU,TEXT,Z-score from Wilcoxon rank sum test of Alt Vs. Ref base qualities,[],
call,VARIANT,"Maximum likelihood expectation (MLE) for the allele counts (not necessarily the same as the AC), for each ALT allele, in the same order as listed","[""[\n  {\n    \""AD\"": [\n      0,\n      1\n    ],\n    \""DP\"": 1,\n    \""FL\"": \""9\"",\n    \""GQ\"": 3,\n    \""PL\"": [\n      36,\n      3,\n      0\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""LP6005519-DNA_B06\"",\n    \""quality\"": 3.777000000000000e+01\n  },\n  {\n    \""AD\"": [\n      0,\n      1\n    ],\n    \""DP\"": 1,\n    \""FL\"": \""4\"",\n    \""GQ\"": 3,\n    \""PL\"": [\n      37,\n      3,\n      0\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""LP6005441-DNA_H03\"",\n    \""quality\"": 3.877000000000000e+01\n  },\n  {\n    \""AD\"": [\n      0,\n      1\n    ],\n    \""DP\"": 1,\n    \""FL\"": \""5\"",\n    \""GQ\"": 3,\n    \""PL\"": [\n      25,\n      3,\n      0\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""LP6005443-DNA_G01\"",\n    \""quality\"": 2.678000000000000e+01\n  }\n]"", ""[\n  {\n    \""AD\"": [\n      4,\n      3\n    ],\n    \""DP\"": 7,\n    \""FL\"": \""9\"",\n    \""GQ\"": 91,\n    \""PL\"": [\n      96,\n      0,\n      91\n    ],\n    \""genotype\"": [\n      0,\n      1\n    ],\n    \""name\"": \""LP6005519-DNA_B06\"",\n    \""quality\"": 9.601000000000001e+01\n  },\n  {\n    \""AD\"": [\n      0,\n      1\n    ],\n    \""DP\"": 1,\n    \""FL\"": \""6\"",\n    \""GQ\"": 3,\n    \""PL\"": [\n      38,\n      3,\n      0\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""LP6005519-DNA_G02\"",\n    \""quality\"": 3.977000000000000e+01\n  },\n  {\n    \""AD\"": [\n      0,\n      1\n    ],\n    \""DP\"": 1,\n    \""FL\"": \""9\"",\n    \""GQ\"": 3,\n    \""PL\"": [\n      38,\n      3,\n      0\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""LP6005443-DNA_B07\"",\n    \""quality\"": 3.977000000000000e+01\n  }\n]""]",
alternate_bases,VARIANT,One record for each alternate base (if any).,"[""[\n  {\n    \""AC\"": 2,\n    \""AF\"": 1.000000000000000e+00,\n    \""MLEAC\"": 2,\n    \""MLEAF\"": 1.000000000000000e+00,\n    \""alt\"": \""T\""\n  }\n]""]",
BaseCounts,VARIANT,Variant names (e.g. RefSNP ID).,"[""[\n  0,\n  0,\n  0,\n  1\n]""]",
partition_date_please_ignore,DATE,Were any of the samples downsampled?,"[""2018-05-23""]",
end_position,NUMBER,End position (0-based). Corresponds to the first base after the last base in the reference allele.,"[21853286, 21826941, 22381361]",
reference_bases,TEXT,Reference bases.,"[""C"", ""A"", ""G""]",
MQ0,NUMBER,"filter level in range 0-9 or no value (non-integer: N,?) with zero being least reliable; to threshold at FL=n, use all levels n-9",[0],
quality,FLOAT,"Allele count in genotypes, for each ALT allele, in the same order as listed","[38.77, 626.12, 43.77]",
Dels,FLOAT,"Genotype of the call. ""-1"" is used in cases where the genotype is not called.","[0.98, 0.9, 0.97]",
DP,NUMBER,One record for each call.,"[41, 10, 35]",
GC,FLOAT,Allelic depths for the ref and alt alleles in the order listed,"[32.67, 27.18, 31.92]",
AN,NUMBER,"Maximum likelihood expectation (MLE) for the allele frequency (not necessarily the same as the AF), for each ALT allele, in the same order as listed",[2],
InbreedingCoeff,FLOAT,Genotype Quality,[],
MQ,FLOAT,"Normalized, Phred-scaled likelihoods for genotypes as defined in the VCF specification","[60.0, 56.46]",
FS,FLOAT,"Phaseset of the call (if any). ""*"" is used in cases where the genotype is phased, but no phase set (""PS"" in FORMAT) was specified.",[0.0],
