original_column_name,column_name,column_description,data_format,value_description
commregistry,,"Primary key (VARCHAR(30)) for a communication/log record (e.g., 'COMM-98765').",character varying,
iptally,,"A SMALLINT counting distinct IP addresses involved (e.g., 5).",smallint,
tornodecount,,"A SMALLINT counting how many TOR nodes/relays were detected (e.g., 2).",smallint,
vpnflag,,"An enum (VpnFlag_enum) indicating VPN usage (Yes, No, Suspected).",USER-DEFINED,
brwsrunique,,"A NUMERIC(6,3) measuring browser fingerprint uniqueness (e.g., 592.223).",numeric,
devfpscore,,"A NUMERIC(6,3) device fingerprint score (e.g., 310.502).",numeric,
connpatscore,,"A NUMERIC(5,2) rating suspicious connection patterns (e.g., 75.50).",numeric,
encryptmethod,,"An enum (EncryptMethod_enum) for encryption use (Custom, Standard, Enhanced).",USER-DEFINED,
commchannel,,"An enum (CommChannel_enum) describing the channel (Mixed, External, Internal).",USER-DEFINED,
msgtally,,"A SMALLINT total messages in the session (e.g., 45).",smallint,
commfreq,,"An enum (CommFreq_enum) describing communication frequency (Low, Medium, High).",USER-DEFINED,
langpattern,,"An enum (LangPattern_enum) describing language usage (Variable, Suspicious, Consistent).",USER-DEFINED,
sentiscore,,"A NUMERIC(5,3) sentiment score (e.g., 37.125).",numeric,
keymatchcount,,"A SMALLINT counting cryptographic or keyword matches (e.g., 3).",smallint,
susppatscore,,"A NUMERIC(5,2) suspicious pattern rating (e.g., 82.50).",numeric,
riskindiccount,,"A SMALLINT tally of identified risk indicators or flags (e.g., 5).",smallint,
txref,,FK referencing Transactions(TxRegistry) if communication is tied to a transaction.,character varying,
prodref,,FK referencing Products(ProdRegistry) if communication pertains to a product listing.,character varying,
