column_name,column_type,column_description,sample_value,ref_key
md5sum,TEXT,Md5sum for GDC data file,"[""acd1acd7fd8d3ca242ed58a4c845ff58"", ""751187b3c3d8dec020f03934bae0779e"", ""5b15296d43e1f1819e14a5b388880bfe""]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open"", ""phs000218;phs000467"", ""phs000218;phs000468""]",
case_gdc_id,TEXT,GDC unique identifier,"[""702ef394-91ad-5f18-b50a-7d0d3e8349fa"", ""f9718b6b-aaa1-5543-93c7-6cf6d931a275"", ""865d47cc-815f-5f64-ad3c-68026de20912""]",
center_code,TEXT,"TCGA codes for the Professional Organization or Group (Center) which has submitted the data, more info: https://gdc.cancer.gov/resources-TCGA-users/TCGA-code-tables/center-codes","[""43""]",
metadata_file_id,TEXT,GDC file UUID for metadata (eg mage-tab) file,[],
index_file_gdc_id,TEXT,"Where available, GDC file uuid for index file ",[],
data_type,TEXT,"Experimental source of the data type, eg Tissue slide image, RNA-Seq","[""Gene expression quantification""]",
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""TXT""]",
associated_entities__entity_submitter_id,TEXT,Submitter id for associated entity(ies),"[""TARGET-30-PASGAP-01A-01R;TARGET-30-PASGAP-02A-01R"", ""TARGET-30-PAPBJE-01A-01R"", ""TARGET-30-PAPVEB-04A-01R""]",
file_type,TEXT,"File Type  -- eg aligned_reads, simple_somatic_mutation, gene_expression, etc","[""file""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Neuroblastoma"", ""Osteosarcoma""]",
archive_submitter_id,TEXT,"Original archive sumbitter name, eg  nationwidechildrens.org_BRCA.bio.Level_1.56",[],
file_size,NUMBER,The size of the file measured in bytes,"[6824225, 15516864, 15416473]",
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:11","[""2017-06-23T02:15:03.317750-05:00"", ""2017-06-23T02:06:59.517170-05:00"", ""2017-06-23T02:16:07.577317-05:00""]",
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""4f962f7b-1b8c-4f4c-bfa8-b9ee400c1cb8"", ""a4aed66b-03b5-4ddc-bb01-fb2ef716413b"", ""262487f8-abdf-46b3-af41-dffb04bb11ff""]",
center_name,TEXT,"Center name, eg BCM, BI, WUGSC ","[""National Cancer Institute""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open"", ""controlled""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TARGET""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""RNA-Seq""]",
associated_entities__case_gdc_id,TEXT,GDC case uuid for associated case(s),"[""702ef394-91ad-5f18-b50a-7d0d3e8349fa"", ""f9718b6b-aaa1-5543-93c7-6cf6d931a275"", ""865d47cc-815f-5f64-ad3c-68026de20912""]",
archive_revision,NUMBER,Archive revision number,[],
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
associated_entities__entity_gdc_id,TEXT,GDC entity uuid for associated entity(ies),"[""c109a713-bf18-5316-84fe-d89acf314e99;d17ec10d-b97d-587b-a07c-59fb74860294"", ""88da9cb9-9373-51be-8e37-ba2372edbaec"", ""6518e037-e044-5bdf-8336-63816449c73f""]",
