column_name,column_type,column_description,sample_value,ref_key
version,TEXT,Data version,"[""1""]",
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""TARGET-OS""]",
size,NUMBER,File size,"[351133129, 488678137, 137057131]",
state,TEXT,File state -- either submitted or released,"[""released""]",
baseid,TEXT,"UUID that all versions of the data (in other words, all GUIDs) point to","[""e76e0c65-2858-44ad-bb9c-5b5850a89c43"", ""2b0ade94-0172-4707-93c2-1b88f5321ae2"", ""1d279cc3-c5d0-40da-931b-217c1377367f""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""[u'phs000468', u'phs000218']""]",
url,TEXT,AWS file location,"[""s3://s3-external-1.amazonaws.com/gdcbackup/31d1683e-2eae-455e-945e-8944bbe75a63/5767cba9-a6b2-4815-9d48-8d95835e1567.gdc_liftover.vcf.gz"", ""s3://s3-external-1.amazonaws.com/gdcbackup/ed61f8a0-63a1-4026-b7d1-d68bdb886192/13ee1d46-f478-4bfa-b7aa-281fc66ec463.gdc_liftover.vcf.gz"", ""s3://s3-external-1.amazonaws.com/gdcbackup/bd1c689a-c498-4eee-91f9-90d783415a69/9bccd787-a3e5-4eac-aea2-1e2b6c9e1ed8.gdc_liftover.vcf.gz""]",
release,FLOAT,Associated GDC Release Number,[12.0],
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""active""]",
md5,TEXT,128-bit hash value expressed as a 32 digit hexadecimal number (in lower case) used as a file's digital fingerprint,"[""8d3248803faec057f9a08a50f28c20c4"", ""b40fcc1ddd81ff64e9d6a2bef75e95ca"", ""0468af1e7ec48231b38465af67e446a8""]",
id,TEXT,File UUID,"[""31d1683e-2eae-455e-945e-8944bbe75a63"", ""ed61f8a0-63a1-4026-b7d1-d68bdb886192"", ""bd1c689a-c498-4eee-91f9-90d783415a69""]",
file_name,TEXT,Name of file at the GDC,"[""5767cba9-a6b2-4815-9d48-8d95835e1567.gdc_liftover.vcf.gz"", ""13ee1d46-f478-4bfa-b7aa-281fc66ec463.gdc_liftover.vcf.gz"", ""9bccd787-a3e5-4eac-aea2-1e2b6c9e1ed8.gdc_liftover.vcf.gz""]",
deletereason,TEXT,Reason for removal from the GDC,[],
