column_name,column_type,column_description,sample_value,ref_key
project_disease_type,TEXT,"The type of disease studied by the project; e.g. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""Thymoma""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""aliquot""]",
project_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000189",[],
case_gdc_id,TEXT,GDC unique identifier,"[""18c3debb-08ea-4ca1-ade4-d577bcee4fa2"", ""a6885883-f1a2-48dd-8d72-0038319069a1"", ""9627ff18-f5ee-4b34-a823-35ebe3c00a3f""]",
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)  --  this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba5,"[""5c7270f5-6e19-4c3d-b752-67f38eea3c23"", ""a43e426c-96f5-4753-a0e8-1e3bfb8f1de4"", ""ac0fc8ba-07f4-4940-8473-3605102283f0""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-THYM""]",
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always legacy.","[""legacy""]",
platform,TEXT,"Platform used to generate this data, eg  Illumina  , or  Affymetrix SNP 6.11","[""Illumina HiSeq""]",
index_file_size,NUMBER,"Where available, size of the index file in bytes ",[],
metadata_file_type,TEXT,"Type of metadata file, eg mage-tab","[""magetab""]",
associated_entities__case_gdc_id,TEXT,GDC case uuid for associated case(s),"[""18c3debb-08ea-4ca1-ade4-d577bcee4fa2"", ""a6885883-f1a2-48dd-8d72-0038319069a1"", ""9627ff18-f5ee-4b34-a823-35ebe3c00a3f""]",
index_file_gdc_id,TEXT,"Where available, GDC file uuid for index file ",[],
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""5c7270f5-6e19-4c3d-b752-67f38eea3c23"", ""a43e426c-96f5-4753-a0e8-1e3bfb8f1de4"", ""ac0fc8ba-07f4-4940-8473-3605102283f0""]",
metadata_file_name,TEXT,Name of GDC metadata file,"[""bcgsc.ca_THYM.IlluminaHiSeq_miRNASeq.mage-tab.1.2.0.tar.gz""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""miRNA-Seq""]",
associated_entities__entity_gdc_id,TEXT,GDC entity uuid for associated entity(ies),"[""06867042-0433-47f5-bc3f-3d5799b37ab2"", ""644ad73c-6b3c-410d-9e93-e275e63ca830"", ""3588849b-3e7b-4b27-a58c-55fb96974cba""]",
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""TXT""]",
archive_gdc_id,TEXT,GDC archive UUID,"[""661579a0-7eb0-4b04-adf8-f573efabbfd7""]",
file_submitter_id,TEXT,Original submitter file ID (eg CGHub analysis_id),[],
archive_state,TEXT,Archive state,"[""live""]",
file_state,TEXT,File state -- either live or submitted,"[""live""]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
center_code,TEXT,"TCGA codes for the Professional Organization or Group (Center) which has submitted the data, more info: https://gdc.cancer.gov/resources-TCGA-users/TCGA-code-tables/center-codes","[""13""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Thymoma""]",
center_type,TEXT,"One of CGC, GSC, BCR, COM (or null)","[""CGCC""]",
center_name,TEXT,"Center name, eg BCM, BI, WUGSC ","[""Canada's Michael Smith Genome Sciences Centre""]",
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:11","[""2016-03-25T06:32:27.026159-05:00""]",
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178","[""phs000178""]",
file_size,NUMBER,The size of the file measured in bytes,"[461031, 441144, 451231]",
file_type,TEXT,"File Type  -- eg aligned_reads, simple_somatic_mutation, gene_expression, etc","[""file""]",
file_tags,TEXT,"Semicolon-delimited list of file tags, eg  coverage  , or  hg19;nocnv  , etc","[""isoform;miRNA"", ""hg19;isoform;miRNA""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
associated_entities__entity_submitter_id,TEXT,Submitter id for associated entity(ies),"[""TCGA-X7-A8M1-01A-11R-A42W-13"", ""TCGA-X7-A8M6-01A-11R-A42W-13"", ""TCGA-ZB-A96K-01A-11R-A42U-13""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
