column_name,column_type,column_description,sample_value,ref_key
case_barcode,TEXT,"Submitter identifier, eg HCC1954, TCGA-ZX-AA5X, etc","[""HCM-BROD-0012-C71"", ""HCM-CSHL-0061-C18"", ""HCM-BROD-0011-C71""]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""ef79477d-81d2-480b-a755-6b2fe7cccac1"", ""0ca75f2e-b1e8-4f74-acda-7e390d133064"", ""e6054728-d59e-415d-9a0e-3b7bb0e6fdc5""]",
sample_type_name,TEXT,"The longer name of the sample type; eg. Primary Tumor, Recurrent Tumor, etc.","[""Primary Tumor""]",
sample_type,NUMBER,"Two-digit sample_type code which forms part of the sample barcode eg. 01,11,06, etc.",[1],
portion_gdc_id,TEXT,Original/submitter portion ID,"[""12ab0051-32d1-4fc2-8abe-645b54a9d664"", ""ab1be22f-4d4a-4881-92e5-deb9bc94828a"", ""13fb3cea-0c84-4066-ac6d-6ccaa28b4a88""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""HCMI""]",
portion_barcode,TEXT,Original/submitter portion ID,"[""HCM-BROD-0012-C71-01A-01"", ""HCM-CSHL-0061-C18-01A-01"", ""HCM-BROD-0011-C71-01A-01""]",
slide_barcode,TEXT,Slide submitter ID,"[""HCM-BROD-0012-C71-01A-01-S2-HE"", ""HCM-CSHL-0061-C18-01A-01-S1-HE"", ""HCM-BROD-0011-C71-01A-01-S2-HE""]",
sample_barcode,TEXT,Original/submitter sample ID,"[""HCM-BROD-0012-C71-01A"", ""HCM-CSHL-0061-C18-01A"", ""HCM-BROD-0011-C71-01A""]",
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""HCMI-CMDC""]",
case_gdc_id,TEXT,GDC unique identifier,"[""0f89e089-4a1d-4e66-8537-502a788cfe75"", ""118bf677-caed-4f7f-a837-dd966dce5ca7"", ""69eced5b-1e76-45c9-bc9c-2aa71a921c57""]",
slide_gdc_id,TEXT,Slide GDC uuid,"[""52aff37e-64c6-48b8-89ad-0a440a131603"", ""5f6434a1-c35d-487b-863a-a64f9c09212d"", ""32aab2b3-0069-4f77-a3ed-64362fe5950f""]",
