column_name,column_type,column_description,sample_value,ref_key
days_to_sample_procurement,FLOAT,The number of days from the date the patient was diagnosed to the date of the procedure that produced the sample.,"[42.0, 0.0, 3.0]",
sample_type_name,TEXT,"The longer name of the sample type; e.g. Primary Tumor, Recurrent Tumor, etc.","[""Primary solid Tumor"", ""Blood Derived Normal""]",
max_percent_monocyte_infiltration,FLOAT,The maximum percentage of infiltration by monocytes in a sample or specimen,"[0.0, 1.0]",
avg_percent_stromal_cells,FLOAT,The average percentage of stromal cells in a sample or specimen,"[0.0, 5.0]",
min_percent_necrosis,FLOAT,The minimum percentage of necrosis in a sample or specimen,"[4.0, 0.0]",
avg_percent_monocyte_infiltration,FLOAT,The average percentage of infiltration by monocyte in a sample or specimen,"[0.0, 1.0]",
min_percent_neutrophil_infiltration,FLOAT,The minimum percentage of neutrophil infiltration in a sample or specimen,[0.0],
bcr,TEXT,"Biospecimen Core Resource; e.g. Nationwide Children's Hospital, Washington University","[""Nationwide Children's Hospital""]",
avg_percent_necrosis,FLOAT,The average percentage of necrosis in a sample or specimen,"[4.0, 0.0]",
avg_percent_tumor_nuclei,FLOAT,The average percentage of tumor nuclei in a sample or specimen,"[75.0, 97.0]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""fefa6b4c-243d-4544-accc-11515bbe516e"", ""35cc3db5-1c72-4d7a-8fa7-9ec1b40ef5f0"", ""183cd482-306b-4989-81c2-97a1ec2affe2""]",
days_to_collection,FLOAT,"Time interval from the date of biospecimen collection to the date of initial pathologic diagnosis, represented as a calculated number of days.","[254.0, 272.0, 1375.0]",
max_percent_stromal_cells,FLOAT,The maximum percentage of stromal cells in a sample or specimen,"[0.0, 5.0]",
min_percent_tumor_nuclei,FLOAT,The minimum percentage of tumor nuclei in a sample or specimen,"[75.0, 97.0]",
avg_percent_tumor_cells,FLOAT,The average percentage of tumor cells in a sample or specimen,"[96.0, 95.0]",
max_percent_tumor_cells,FLOAT,The maximum percentage of tumor cells in a sample or specimen,"[96.0, 95.0]",
max_percent_tumor_nuclei,FLOAT,The maximum percentage of tumor nuclei in a sample or specimen,"[75.0, 97.0]",
sample_barcode,TEXT,TCGA sample_barcode; e.g. TCGA-AB-2809-03A.,"[""TCGA-C5-A7CM-01A"", ""TCGA-AU-3779-10A"", ""TCGA-LP-A4AU-10A""]",
min_percent_stromal_cells,FLOAT,The minimum percentage of stromal cells in a sample or specimen,"[0.0, 5.0]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; e.g. TCGA-OV, etc.","[""TCGA-CESC"", ""TCGA-COAD"", ""TCGA-KICH""]",
avg_percent_neutrophil_infiltration,FLOAT,The average percentage of neutrophil infiltration in a sample or specimen,[0.0],
program_name,TEXT,"Program Name, always TCGA (The Cancer Genome Atlas) in this table.","[""TCGA""]",
min_percent_monocyte_infiltration,FLOAT,The minimum percentage of infiltration by lymphocytes in a sample or specimen,"[0.0, 1.0]",
sample_type,TEXT,"Two-digit sample_type code which forms part of the sample barcode e.g. 01,11,06, etc.","[""01"", ""10""]",
min_percent_normal_cells,FLOAT,The minimum percentage of normal cells in a sample or specimen,[0.0],
max_percent_neutrophil_infiltration,FLOAT,The maximum percentage of neutrophil infiltration in a sample or specimen,[0.0],
num_slides,NUMBER,"In some cases, portions of a sample were placed onto multiple slides -- generally not more than 2, but occasionally more.","[1, 0]",
min_percent_tumor_cells,FLOAT,The minimum percentage of tumor cells in a sample or specimen,"[96.0, 95.0]",
num_portions,NUMBER,"In some cases, a sample was divided into multiple portions -- up to 6 portions, but for most samples the number is 1 (or even 0).",[1],
is_ffpe,TEXT,Indicator to signify whether or not the tissue sample was fixed in formalin and embedded in paraffin (FFPE); almost always NO -- only a few (99) FFPE samples were included in the TCGA project,"[""NO"", ""YES""]",
max_percent_normal_cells,FLOAT,The maximum percentage of normal cells in a sample or specimen,[0.0],
batch_number,NUMBER,The BCR Batch Code; see https://gdc.cancer.gov/resources-TCGA-users/TCGA-code-tables/bcr-batch-codes for explanation of the codes,"[350, 116, 256]",
min_percent_lymphocyte_infiltration,FLOAT,The minimum percentage of infiltration by lymphocytes in a sample or specimen,"[2.0, 1.0]",
case_gdc_id,TEXT,GDC unique identifer for this case; e.g. 7b4ce492-ff40-4bf1-b3e8-75ff83e8746d. This identifier can be used to find more information at the GDC Data Portal ( https://portal.gdc.cancer.gov/cases/7b4ce492-ff40-4bf1-b3e8-75ff83e8746d ),"[""d223ff09-b80b-4368-9d80-a59dfbe4d820"", ""fb4cc403-694c-421f-b360-3108b6d57ad5"", ""e15d92a1-6925-4b58-a494-d6f665f67b83""]",
max_percent_lymphocyte_infiltration,FLOAT,The maximum percentage of infiltration by lymphocytes in a sample or specimen,"[2.0, 1.0]",
max_percent_necrosis,FLOAT,The maximum percentage of necrosis in a sample or specimen,"[4.0, 0.0]",
case_barcode,TEXT,"TCGA patient/case barcode, eg TCGA-AB-2809 (the first 12 characters of the 16-character sample barcode)","[""TCGA-C5-A7CM"", ""TCGA-AU-3779"", ""TCGA-LP-A4AU""]",
avg_percent_normal_cells,FLOAT,The average percentage of normal cells in a sample or specimen,[0.0],
avg_percent_lymphocyte_infiltration,FLOAT,The average percentage of infiltration by lymphocytes in a sample or specimen,"[2.0, 1.0]",
