column_name,column_type,column_description,sample_value,ref_key
sample_barcode,TEXT,"TCGA sample barcode, eg TCGA-12-1089-01A. One sample may have multiple sets of CN segmentations corresponding to multiple aliquots; use GROUP BY appropriately in queries","[""TCGA-04-1331-01A"", ""TCGA-04-1332-01A"", ""TCGA-04-1338-01A""]",
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)  --  this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba43,"[""776adc23-7d40-4c1a-94df-7a2ce6188db6"", ""e56da01f-19fd-4532-bb05-56389af50078"", ""e82c71fa-c8fd-46f5-8dcc-e3fa253c4b9d""]",
aliquot_barcode,TEXT,"TCGA aliquot barcode, eg TCGA-12-1089-01A-01D-0517-31","[""TCGA-04-1331-01A-01R-1569-13"", ""TCGA-04-1332-01A-01R-1564-13"", ""TCGA-04-1338-01A-01R-1564-13""]",
HTSeq__FPKM_UQ,FLOAT,Fragments Per Kilobase of transcript per Million mapped reads (FPKM) is a simple expression level normalization method. The FPKM normalizes read count based on gene length and the total number of mapped reads. https://docs.gdc.cancer.gov/Encyclopedia/pages/HTSeq-FPKM/,"[158472.732668, 372755.915943, 11858.5553679]",
aliquot_gdc_id,TEXT,"Unique GDC identifier for this aliquot (corresponds to the aliquot_barcode), eg 7fbfdb3e-1fd2-4206-8d2e-7f68e4a15844  --  this can be used to access more information from the GDC data portal","[""7fbfdb3e-1fd2-4206-8d2e-7f68e4a15844"", ""08e7c700-7038-40b5-bec0-2dd402e1a225"", ""ad64ff86-b39c-4704-823d-98fcefd88db6""]",
case_barcode,TEXT,"Original TCGA case barcode, eg TCGA-DX-A8BN","[""TCGA-04-1331"", ""TCGA-04-1332"", ""TCGA-04-1338""]",
gene_type,TEXT,"The type of genetic element the reads mapped to, eg protein_coding, ribozyme","[""protein_coding"", ""processed_pseudogene"", ""processed_transcript""]",
HTSeq__FPKM,FLOAT,FPKM is implemented at the GDC on gene-level read counts that are produced by HTSeq1 and generated using custom. scripts https://docs.gdc.cancer.gov/Encyclopedia/pages/HTSeq-FPKM/,"[7.19867390862, 16.9325551545, 0.538678621136]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""a1ec9279-c1a6-4e58-97ed-9ec1f36187c5"", ""b8243412-b7b4-4a7b-b823-4b33488ff429"", ""7b90d4ab-6c0a-4428-9ef1-20c7c09ff9e7""]",
Ensembl_gene_id,TEXT,"The Ensembl gene ID from the underlying file, but stripped of the version suffix -- eg ENSG00000185028","[""ENSG00000165733"", ""ENSG00000143207"", ""ENSG00000132010""]",
Ensembl_gene_id_v,TEXT,"The Ensembl gene ID from the underlying file, including the version suffix  --  eg ENSG00000235943.1","[""ENSG00000165733.7"", ""ENSG00000143207.18"", ""ENSG00000132010.14""]",
platform,TEXT,Platform used to generate data; either IlluminaHiSeqor IlluminaGA,[],
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-OV""]",
gene_name,TEXT,"Gene name e.g. TTN, DDR1, etc.","[""BMS1"", ""RFWD2"", ""ZNF20""]",
HTSeq__Counts,NUMBER,Number of mapped reads to each gene as calculated by the Python package HTSeq. https://docs.gdc.cancer.gov/Encyclopedia/pages/HTSeq-Counts/,"[3372, 4398, 135]",
case_gdc_id,TEXT,Unique GDC identifier for this case (corresponds to the case_barcode).  Can be used to access more information from the GDC data portal like this:   https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba36,"[""6d10d4ee-6331-4bba-93bc-a7b64cc0b22a"", ""b46263ab-c3ca-4fda-a895-74c7e6e6fe22"", ""31872f6a-d225-4f91-b38d-4505d19e406c""]",
