column_name,column_type,column_description,sample_value,ref_key
protein_name,TEXT,"Protein symbol with phosphorylation status, eg ACC_pS79","[""AR""]",
protein_expression,FLOAT,Expression level of protein as measured by reverse-phase protein arrays. https://bioinformatics.mdanderson.org/public-software/tcpa/,"[0.42619968075, -0.0883969254999999, 0.1090014075]",
gene_name,TEXT,"Gene name e.g. eg TTN, DDR1, etc","[""AR""]",
antibody_source,TEXT,"Animal of origin for the antibody M (Mouse), R (Rabbit), G (Goat)","[""R""]",
case_barcode,TEXT,"Original TCGA case barcode, eg TCGA-12-1089  --  note that each case typically has a primary-tumor sample and a matched-normal (blood or adjacent tissue) sample; please refer to the TCGA Biospecimen table for more details","[""TCGA-4G-AAZT"", ""TCGA-V4-A9EA"", ""TCGA-GS-A9TW""]",
protein_base_name,TEXT,"Protein name e.g. AR, MAPK","[""AR""]",
sample_barcode,TEXT,"Original TCGA sample barcode, eg TCGA-12-1089-01A  --  note that one sample may have multiple aliquots and therefore multiple sets of CN segmentations; so be sure to use GROUP BY appropriately in your queries","[""TCGA-4G-AAZT-01A"", ""TCGA-V4-A9EA-01A"", ""TCGA-GS-A9TW-01A""]",
validation_status,TEXT,"Validation status of antibody by correlation of RPPA data with Western blot: V, E, C. For more information: https://bioinformatics.mdanderson.org/public-software/mclp/","[""V""]",
phospho,TEXT,"If the antibody targets a phosphorylated protein, this field will contain that information, eg pS473  --  otherwise this field will be null",[],
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-CHOL"", ""TCGA-UVM"", ""TCGA-DLBC""]",
aliquot_barcode,TEXT,"Original TCGA aliquot barcode, eg TCGA-12-1089-01A-01D-0517-01","[""TCGA-4G-AAZT-01A-21-A45N-20"", ""TCGA-V4-A9EA-01A-21-A41Z-20"", ""TCGA-GS-A9TW-01A-21-A45K-20""]",
