column_name,column_type,column_description,sample_value,ref_key
market,TEXT,Team school name (using Sportradar names),[],
losses,NUMBER,Number of losses in this season,"[0, 1]",
team_code,NUMBER,School code (see http://stats.ncaa.org/game_upload/team_codes),"[479, 755]",
name,TEXT,Team name,[],
team_id,TEXT,Sportradar team ID,[],
ties,NUMBER,Number of ties in this season,[0],
alias,TEXT,Team alias,[],
season,NUMBER,Season the game was played in,"[1908, 1904, 1934]",
current_division,TEXT,The division the team currently plays in,[],
division,NUMBER,The division the team played in at this time of this season,[1],
wins,NUMBER,Number of wins in this season,"[13, 1, 18]",
