column_name,column_type,column_description,sample_value,ref_key
lose_market,TEXT,School name (using Sportradar names) of the losing team,"[""Purdue"", ""Georgetown"", ""Cincinnati""]",
lose_alias,TEXT,Team alias of the losing team,"[""PUR"", ""GTWN"", ""CIN""]",
round,NUMBER,"Tournament round, indicated by the number of teams playing in that round","[64, 32, 16]",
days_from_epoch,NUMBER,"Days from epoch, as defined in the Kaggle competition (https://www.kaggle.com/c/mens-machine-learning-competition-2018/data)","[7742, 6653, 10664]",
lose_code_ncaa,NUMBER,School code of the losing team (see http://stats.ncaa.org/game_upload/team_codes),"[559, 251, 140]",
win_seed,TEXT,Seed of the winning team,"[""10"", ""01"", ""06""]",
win_kaggle_team_id,NUMBER,Kaggle team ID of the winning team,[1396],
lose_region,TEXT,"Region of the losing team, as defined in the Kaggle competition (https://www.kaggle.com/c/mens-machine-learning-competition-2018/data)","[""W""]",
lose_team_id,TEXT,Sportradar team ID of the losing team,"[""12d7f888-675b-459f-9099-a38f771d8a95"", ""8736b67f-5924-400b-bf94-3bd804c36600"", ""a17dfc54-415f-49c3-a2e6-d6fa9db18b0a""]",
win_name,TEXT,Team name of the winning team,"[""Owls""]",
game_date,DATE,Date the game was played,"[""1991-03-14"", ""1988-03-20"", ""1999-03-14""]",
lose_name,TEXT,Team name of the losing team,"[""Boilermakers"", ""Hoyas"", ""Bearcats""]",
win_school_ncaa,TEXT,School name of the winning team (see http://stats.ncaa.org/game_upload/team_codes),"[""Temple""]",
win_pts,NUMBER,Points scored by the winning team,"[80, 74, 64]",
win_code_ncaa,NUMBER,School code of the winning team (see http://stats.ncaa.org/game_upload/team_codes),[690],
academic_year,NUMBER,The academic year the game was played in,"[1990, 1987, 1998]",
lose_pts,NUMBER,Points scored by the losing team,"[63, 53, 54]",
day,TEXT,Day of the week the game was played,"[""Thursday"", ""Sunday"", ""Friday""]",
num_ot,NUMBER,Number of overtime periods played in the game,"[0, 1]",
win_alias,TEXT,Team alias of the winning team,"[""TEM""]",
lose_school_ncaa,TEXT,School name of the losing team (see http://stats.ncaa.org/game_upload/team_codes),"[""Purdue"", ""Georgetown"", ""Cincinnati""]",
lose_seed,TEXT,Seed of the losing team,"[""07"", ""08"", ""03""]",
lose_kaggle_team_id,NUMBER,Kaggle team ID of the losing team,"[1345, 1207, 1153]",
win_team_id,TEXT,Sportradar team ID of the winning team,"[""8598d1b6-106b-4083-a512-2e495729525a""]",
win_market,TEXT,School name (using Sportradar names) of the winning team,"[""Temple""]",
win_region,TEXT,"Region of the winning team, as defined in the Kaggle competition (https://www.kaggle.com/c/mens-machine-learning-competition-2018/data)","[""W""]",
season,NUMBER,"Year the game was played in. Note that this is different from the ""season"" values in other tables here, which use academic year.","[1991, 1988, 1999]",
