column_name,column_type,column_description,sample_value,ref_key
label,TEXT,,"[""win"", ""loss""]",
market,TEXT,,"[""Radford"", ""St. Bonaventure"", ""LIU Brooklyn""]",
season,NUMBER,,[2018],
seed,TEXT,,"[""16"", ""11""]",
points,NUMBER,,"[71, 65, 61]",
game_date,DATE,,"[""2018-03-13"", ""2018-03-14""]",
alias,TEXT,,"[""RAD"", ""SBON"", ""LIU""]",
opponent_market,TEXT,,"[""LIU Brooklyn"", ""UCLA"", ""Radford""]",
days_from_epoch,NUMBER,,"[17603, 17604]",
opponent_name,TEXT,,"[""Blackbirds"", ""Bruins"", ""Highlanders""]",
opponent_points,NUMBER,,"[61, 58, 71]",
opponent_seed,TEXT,,"[""16"", ""11""]",
name,TEXT,,"[""Highlanders"", ""Bonnies"", ""Blackbirds""]",
opponent_alias,TEXT,,"[""LIU"", ""UCLA"", ""RAD""]",
day,TEXT,,"[""Tuesday"", ""Wednesday""]",
school_ncaa,TEXT,,"[""Radford"", ""St. Bonaventure"", ""LIU Brooklyn""]",
round,NUMBER,,[68],
opponent_school_ncaa,TEXT,,"[""LIU Brooklyn"", ""UCLA"", ""Radford""]",
