column_name,column_type,column_description,sample_value,ref_key
segmentationInstanceUID,TEXT,SOPInstanceUID of the segmentation object defining the region of interest corresponding to the measurement.,"[""1.2.276.0.7230010.3.1.4.0.24707.1553307837.545602"", ""1.2.276.0.7230010.3.1.4.0.10786.1553294069.745640"", ""1.2.276.0.7230010.3.1.4.0.10788.1553294072.493494""]",
findingSite,VARIANT,,"[""{\n  \""CodeMeaning\"": \""Lung\"",\n  \""CodeValue\"": \""T-28000\"",\n  \""CodingSchemeDesignator\"": \""SRT\""\n}""]",
Units,VARIANT,"Value corresponding to the concept ""Derivation"" for the measurement within SR TID 1500 document (e.g., row 8 in TID 1419)","[""{\n  \""CodeMeaning\"": \""cubic millimeter\"",\n  \""CodeValue\"": \""mm3\"",\n  \""CodingSchemeDesignator\"": \""UCUM\""\n}"", ""{\n  \""CodeMeaning\"": \""square millimeter\"",\n  \""CodeValue\"": \""mm2\"",\n  \""CodingSchemeDesignator\"": \""UCUM\""\n}"", ""{\n  \""CodeMeaning\"": \""millimeter\"",\n  \""CodeValue\"": \""mm\"",\n  \""CodingSchemeDesignator\"": \""UCUM\""\n}""]",
Value,NUMBER,,"[""27.036710000"", ""343.246000000"", ""345.324100000""]",
SeriesDescription,TEXT,,"[""Nodule 1 - Annotation 3 evaluations"", ""Nodule 1 - Annotation 14996 evaluations"", ""Nodule 1 - Annotation 2616 evaluations""]",
measurementGroup_number,NUMBER,"Measurement group number corresponding to the measurement groups within the TID 1500 report, starting from 0.",[0],
trackingIdentifier,TEXT,"Value of the TID 1500 Measurement group row corresponding to the concept ""Tracking Identifier"" (e.g., row 2 in TID 1411)","[""Nodule 1""]",
finding,VARIANT,,"[""{\n  \""CodeMeaning\"": \""Nodule\"",\n  \""CodeValue\"": \""M-03010\"",\n  \""CodingSchemeDesignator\"": \""SRT\""\n}""]",
segmentationSegmentNumber,VARIANT,SegmentNumber of the segment within the segmentation object referenced by segmentationInstanceUID defining the region of interest corresponding to the measurement.,"[""[\n  1\n]""]",
derivationModifier,VARIANT,,"[""null""]",
Quantity,VARIANT,Value of the concept code corresponding to TID 1500 Measurement group row where VT is NUM.,"[""{\n  \""CodeMeaning\"": \""Volume\"",\n  \""CodeValue\"": \""G-D705\"",\n  \""CodingSchemeDesignator\"": \""SRT\""\n}"", ""{\n  \""CodeMeaning\"": \""Surface area of mesh\"",\n  \""CodeValue\"": \""C0JK\"",\n  \""CodingSchemeDesignator\"": \""IBSI\""\n}"", ""{\n  \""CodeMeaning\"": \""Diameter\"",\n  \""CodeValue\"": \""M-02550\"",\n  \""CodingSchemeDesignator\"": \""SRT\""\n}""]",
SOPInstanceUID,TEXT,,"[""1.2.276.0.7230010.3.1.4.0.24708.1553307842.497923"", ""1.2.276.0.7230010.3.1.4.0.10787.1553294071.58449"", ""1.2.276.0.7230010.3.1.4.0.10797.1553294073.873988""]",
sourceSegmentedSeriesUID,TEXT,SeriesInstanceUID corresponding to the image series over which the measurement was done.,"[""1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818"", ""1.3.6.1.4.1.14519.5.2.1.6279.6001.453946099750629491201946672998""]",
trackingUniqueIdentifier,TEXT,"Value of the TID 1500 Measurement group row corresponding to the concept ""Tracking Unique Identifier"" (e.g., row 3 in TID 1411)","[""2.25.10008514525368495574288867913463260630101268156245589914641"", ""2.25.10013701357622659031443573713161005884798844833955496332841""]",
PatientID,TEXT,,"[""LIDC-IDRI-0397"", ""LIDC-IDRI-0151""]",
