column_name,column_type,column_description,sample_value,ref_key
series_hash,TEXT,md5 hash of the data in the this version of the series containing this instance,"[""1ecfadceef1b36497a2c2e6bb1a4c173""]",
collection_revised_idc_version,NUMBER,The IDC version in which this version of the collection containing this instance first appeared,[10],
license_long_name,TEXT,Long name of license of this analysis result,"[""Creative Commons Attribution 4.0 International License""]",
series_revised_idc_version,NUMBER,The IDC version in which this version of the series containing this instance first appeared,[10],
source_doi,TEXT,The DOI of a wiki page that describes the original collection or analysis result that includes this instance,"[""10.7937/tcia.kk02-6d95""]",
instance_revised_idc_version,NUMBER,The IDC version in which this instance first appeared,[10],
collection_timestamp,NUMBER,Revision timestamp,[1699840988801375],
series_instances,NUMBER,Number of instances in the version of the study containing this instance,[53],
collection_name,TEXT,Collection name as used externally by IDC webapp,"[""ACRIN-6698""]",
SOPInstanceUID,TEXT,DICOM instance containing this instance version,"[""1.3.6.1.4.1.14519.5.2.1.7695.4164.784850890634822414222832957135"", ""1.3.6.1.4.1.14519.5.2.1.7695.4164.166527479339466134062467856450"", ""1.3.6.1.4.1.14519.5.2.1.7695.4164.227440160180778953226675332234""]",
idc_case_id,TEXT,IDC assigned UUID4 id of this version of the case/patient containing this instance,"[""597dd9e0-b18f-45ec-8f9f-fde45f927978""]",
tcia_api_collection_id,TEXT,,"[""ACRIN-6698""]",
instance_hash,TEXT,md5 hash of the data in the this version of this instance,"[""d67c414bbb51fa3292567a22231290b5"", ""845ce218ab8ba45513b3e6c99a91fdd5"", ""7cdb66a0e703efaa63b694940b520de1""]",
patient_init_idc_version,NUMBER,The IDC version in which the patient/case containing this instance first appeared,[10],
collection_hash,TEXT,md5 hash of the of this version of the collection containing this instance,"[""75b0cee99d4b433f08ffec955ee4c70c""]",
collection_id,TEXT,Collection ID as used internally by IDC webapp and accepted by the IDC API,"[""acrin_6698""]",
access,TEXT,Collection access status: Public or Limited,"[""Public""]",
series_gcs_url,TEXT,URL of the Google Cloud Storage (GCS) folder of the series containing this instance,"[""gs://public-datasets-idc/5094daf6-7d83-435f-abf2-eb5f47675b66/""]",
gcs_url,TEXT,URL of the Google Cloud Storage (GCS) object containing the current version of this instance,"[""gs://public-datasets-idc/5094daf6-7d83-435f-abf2-eb5f47675b66/f4cce939-f17b-479a-927f-afe61415704b.dcm"", ""gs://public-datasets-idc/5094daf6-7d83-435f-abf2-eb5f47675b66/526a80c9-dd6e-40ec-b1af-f774a527c172.dcm"", ""gs://public-datasets-idc/5094daf6-7d83-435f-abf2-eb5f47675b66/3c009ef4-cb40-4b6b-af94-af78efd232c4.dcm""]",
StudyInstanceUID,TEXT,DICOM study containing this instance,"[""1.3.6.1.4.1.14519.5.2.1.7695.4164.205849350381621543824875482470""]",
study_revised_idc_version,NUMBER,The IDC version in which this version of the study containing this instance first appeared,[10],
study_final_idc_version,NUMBER,"The IDC version in which this version of the study containing this instance last appeared. If 0, thise is the current version.",[0],
instance_final_idc_version,NUMBER,"The IDC version in which this instance last appeared. If 0, thise is the current version.",[0],
source_url,TEXT,The URL of a wiki page that describes the original collection or analysis result that includes this instance,"[""https://doi.org/10.7937/tcia.kk02-6d95""]",
patient_hash,TEXT,md5 hash of this version of the patient/case containing this instance,"[""c6398ab064dbef9673a382e9a00e54b3""]",
idc_webapp_collection_id,TEXT,,"[""acrin_6698""]",
gcs_bucket,TEXT,Name of the Google Cloud Storage (GCS) bucket containing the current version of this instance,"[""public-datasets-idc""]",
instance_uuid,TEXT,UUID of this version of this instance,"[""f4cce939-f17b-479a-927f-afe61415704b"", ""526a80c9-dd6e-40ec-b1af-f774a527c172"", ""3c009ef4-cb40-4b6b-af94-af78efd232c4""]",
series_final_idc_version,NUMBER,"The IDC version in which this version of the series containing this instance last appeared. If 0, thise is the current version.",[0],
series_init_idc_version,NUMBER,The IDC version in which the series containing this instance first appeared,[10],
license_url,TEXT,URL of license of this analysis result,"[""https://creativecommons.org/licenses/by/4.0/""]",
instance_size,NUMBER,Size in bytes of this version of this instance,"[530510, 530512]",
license_short_name,TEXT,Short name of license of this analysis result,"[""CC BY 4.0""]",
study_instances,NUMBER,Number of instances in the version of the study containing this instance,[1906],
instance_init_idc_version,NUMBER,The IDC version in which this instance first appeared,[10],
study_init_idc_version,NUMBER,The IDC version in which the study containing this instance first appeared,[10],
series_uuid,TEXT,UUID of this version of the series containing this instance,"[""5094daf6-7d83-435f-abf2-eb5f47675b66""]",
submitter_case_id,TEXT,Patient ID assigned by submitter of this data,"[""ACRIN-6698-317641""]",
collection_init_idc_version,NUMBER,The IDC version in which the collection containing this instance first appeared,[10],
study_hash,TEXT,md5 hash of the data in the this version of the study containing this instance,"[""01c67bf32efb09f97610422c4f05e91f""]",
aws_bucket,TEXT,Name to the Amazon Web Services (AWS) bucket containing the current version of this instance,"[""idc-open-data""]",
series_aws_url,TEXT,URL of the Amazon Web Services (AWS) folder of the series containing this instance,"[""s3://idc-open-data/5094daf6-7d83-435f-abf2-eb5f47675b66/""]",
SeriesInstanceUID,TEXT,DICOM series containing this instance,"[""1.3.6.1.4.1.14519.5.2.1.7695.4164.100929779510512848238254512097""]",
patient_revised_idc_version,NUMBER,The IDC version in which this version of the patient/case containing this instance first appeared,[10],
aws_url,TEXT,URL to the Amazon Web Services (AWS) object containing the current version of this instance,"[""s3://idc-open-data/5094daf6-7d83-435f-abf2-eb5f47675b66/f4cce939-f17b-479a-927f-afe61415704b.dcm"", ""s3://idc-open-data/5094daf6-7d83-435f-abf2-eb5f47675b66/526a80c9-dd6e-40ec-b1af-f774a527c172.dcm"", ""s3://idc-open-data/5094daf6-7d83-435f-abf2-eb5f47675b66/3c009ef4-cb40-4b6b-af94-af78efd232c4.dcm""]",
study_uuid,TEXT,UUID of this version of the study containing this instance,"[""79bed30c-99bb-466c-90b1-1b4347d02c9b""]",
