column_name,column_type,column_description,sample_value,ref_key
DerivationDescription,TEXT,,[],
BitsAllocated,NUMBER,,[16],
ViewModifierCodeSequence,VARIANT,,"[""[]""]",
RFEchoTrainLength,NUMBER,,[],
PhaseVector,VARIANT,,"[""[]""]",
ReferencedImageSequence,VARIANT,,"[""[]""]",
StudyPriorityID,TEXT,,[],
ContrastBolusIngredientConcentration,TEXT,,[],
AcquisitionMatrix,VARIANT,,"[""[]""]",
PixelIntensityRelationshipSign,NUMBER,,[],
CoverageOfKSpace,TEXT,,[],
DoseType,TEXT,,[],
FailedSOPInstanceUIDList,VARIANT,,"[""[]""]",
DiffusionBValueYY,FLOAT,,[],
StructureSetName,TEXT,,[],
GradientEchoTrainLength,NUMBER,,[],
instance_hash,TEXT,md5 hash of the data in the this version of this instance,"[""28cd9c5b56530590c0bfc4b8e4a14362"", ""7a7958f8dc0e8938070cebcc4145997b"", ""788d91f52c3330918e6dfa1098e11f92""]",
IssueTimeOfImagingServiceRequest,TIME,,[],
StudyStatusID,TEXT,,[],
TimeSliceVector,VARIANT,,"[""[]""]",
VolumetricProperties,TEXT,,[],
MedicalAlerts,VARIANT,,"[""[]""]",
ExposureTime,TEXT,,"[""798""]",
ImagePosition,VARIANT,,"[""[]""]",
PaletteColorLookupTableUID,TEXT,,[],
collection_timestamp,NUMBER,Date when the current version of the collection containing this instance was revised,[1699840975225675],
DoseCalibrationFactor,TEXT,,[],
RequestedContrastAgent,TEXT,,[],
ReferencedStudySequence,VARIANT,,"[""[]""]",
PatientPosition,TEXT,,[],
DoseReferenceUID,TEXT,,[],
FrameType,VARIANT,,"[""[]""]",
FocalSpots,VARIANT,,"[""[\n  \""0.700000\""\n]""]",
StudyID,TEXT,,[],
FlowCompensationDirection,TEXT,,[],
SegmentedKSpaceTraversal,TEXT,,[],
Location,TEXT,,[],
EffectiveDuration,TEXT,,[],
StudyReadDate,DATE,,[],
EffectiveEchoTime,FLOAT,,[],
TypeOfData,VARIANT,,"[""[]""]",
DerivationCodeSequence,VARIANT,,"[""[]""]",
HighRRValue,TEXT,,[],
AnodeTargetMaterial,TEXT,,[],
DateTime,NUMBER,,[],
TableHeight,TEXT,,"[""149.300003"", ""159.000000"", ""169.899994""]",
EnergyWindowRangeSequence,VARIANT,,"[""[]""]",
PartialFourier,TEXT,,[],
GantryDetectorSlew,TEXT,,[],
FiducialUID,TEXT,,[],
CassetteSize,TEXT,,[],
DataCollectionCenterPatient,VARIANT,,"[""[]""]",
ContrastFlowRate,VARIANT,,"[""[]""]",
AcquisitionContextSequence,VARIANT,,"[""[]""]",
HistogramSequence,VARIANT,,"[""[]""]",
Tag_00291032,VARIANT,,"[""[]""]",
collection_revised_idc_version,NUMBER,The IDC version in which this version of the collection containing this instance first appeared,[15],
ContextGroupExtensionCreatorUID,TEXT,,[],
CodingSchemeDesignator,TEXT,,[],
SoftwareVersions,VARIANT,,"[""[\n  \""LightSpeedApps101.4_HSQXIM4\""\n]""]",
StrainNomenclature,TEXT,,[],
LossyImageCompressionRatio,VARIANT,,"[""[]""]",
TransactionUID,TEXT,,[],
RevolutionTime,FLOAT,,[],
FillerOrderNumberImagingServiceRequest,TEXT,,[],
CTDIvol,FLOAT,,[],
TriggerTime,TEXT,,[],
PositionerType,TEXT,,[],
ReferringPhysicianAddress,TEXT,,[],
ExposuresOnPlate,NUMBER,,[],
CTAdditionalXRaySourceSequence,VARIANT,,"[""[]""]",
SOPClassUID,TEXT,,"[""1.2.840.10008.5.1.4.1.1.2""]",
StructureSetROISequence,VARIANT,,"[""[]""]",
ZoomCenter,VARIANT,,"[""[]""]",
DoseUnits,TEXT,,[],
XFocusCenter,VARIANT,,"[""[]""]",
CountsAccumulated,TEXT,,[],
AnatomicalOrientationType,TEXT,,[],
DataPointRows,NUMBER,,[],
TotalCollimationWidth,FLOAT,,[],
DetectorDescription,TEXT,,[],
VerifyingObserverName,VARIANT,,[],
AcquisitionsInSeries,TEXT,,[],
OperatorsName,VARIANT,,"[""[]""]",
ScanOptions,VARIANT,,"[""[]""]",
DimensionOrganizationType,TEXT,,[],
MRAcquisitionPhaseEncodingStepsOutOfPlane,NUMBER,,[],
TableSpeed,FLOAT,,[],
LensSpecification,VARIANT,,"[""[]""]",
tcia_api_collection_id,TEXT,DEPRECATED: Duplicate of collection_name,"[""NLST""]",
NominalPercentageOfCardiacPhase,FLOAT,,[],
series_gcs_url,TEXT,URL of the Google Cloud Storage (GCS) folder of the series containing the current version of this instance,"[""gs://public-datasets-idc/46f9c801-aff7-4c6c-af45-23827e1a9c85/"", ""gs://public-datasets-idc/2eaea355-1729-44e6-9504-9b7c745bcce2/"", ""gs://public-datasets-idc/1b6ee4c5-822c-4eae-8b48-f22c113b78a2/""]",
SpecificAbsorptionRateDefinition,TEXT,,[],
DetectorLinesOfResponseUsed,TEXT,,[],
ReasonForStudy,TEXT,,[],
PerformedProcedureStepEndTime,TIME,,[],
StudyTime,TIME,,[],
EnergyWindowVector,VARIANT,,"[""[]""]",
ChemicalShiftReference,VARIANT,,"[""[]""]",
RelativeXRayExposure,TEXT,,[],
StackID,TEXT,,[],
TransducerType,TEXT,,[],
WindowWidth,VARIANT,,"[""[\n  \""400\""\n]""]",
CollimatorLeftVerticalEdge,TEXT,,[],
StudyArrivalTime,TIME,,[],
SAR,TEXT,,[],
EchoPlanarPulseSequence,TEXT,,[],
QualityControlImage,TEXT,,[],
Grid,VARIANT,,"[""[]""]",
aws_url,TEXT,URL of the Amazon Web Services (AWS) object containing the current version of this instance,"[""s3://idc-open-data/46f9c801-aff7-4c6c-af45-23827e1a9c85/010ce390-7c5a-42c3-b5ba-75dd090ee4c1.dcm"", ""s3://idc-open-data/2eaea355-1729-44e6-9504-9b7c745bcce2/80ff05d2-7971-465d-a822-3356ae172458.dcm"", ""s3://idc-open-data/1b6ee4c5-822c-4eae-8b48-f22c113b78a2/055a66f5-7e54-4b46-ae42-df7e377be8e3.dcm""]",
DetectorTimeSinceLastExposure,TEXT,,[],
ApprovalStatus,TEXT,,[],
ReceiveCoilType,TEXT,,[],
idc_webapp_collection_id,TEXT,DEPRECATED: Duplicate of collection_id,"[""nlst""]",
PatientID,TEXT,Patient ID assigned by submitter of this data,"[""115644"", ""125284"", ""111916""]",
VOILUTFunction,TEXT,,[],
RecognizableVisualFeatures,TEXT,,[],
TransmitCoilType,TEXT,,[],
RequestedProcedureCodeSequence,VARIANT,,"[""[]""]",
ScheduledProtocolCodeSequence,VARIANT,,"[""[]""]",
FieldOfViewDimensions,VARIANT,,"[""[]""]",
Trim,TEXT,,[],
PatientOrientation,VARIANT,,"[""[]""]",
SmokingStatus,TEXT,,[],
ImagingFrequency,TEXT,,[],
ParallelReductionFactorOutOfPlane,FLOAT,,[],
ScanningSequence,VARIANT,,"[""[]""]",
EchoTime,TEXT,,[],
UltrasoundColorDataPresent,NUMBER,,[],
RespiratorySignalSource,TEXT,,[],
LowRRValue,TEXT,,[],
ScheduledProcedureStepSequence,VARIANT,,"[""[]""]",
ShutterShape,VARIANT,,"[""[]""]",
AcquisitionTerminationConditionData,TEXT,,[],
SpectrallySelectedSuppression,TEXT,,[],
ContrastFlowDuration,VARIANT,,"[""[]""]",
ManufacturerModelName,TEXT,,"[""HiSpeed QX/i""]",
RadionuclideTotalDose,TEXT,,[],
SmallestImagePixelValue,NUMBER,,[],
RespiratoryIntervalTime,FLOAT,,[],
YFocusCenter,VARIANT,,"[""[]""]",
CTExposureSequence,VARIANT,,"[""[]""]",
